"scenario","scenario_label","relative_day","prob_hosp","delay_hosp","prob_unsafe_funeral_comm","prob_unsafe_funeral_hosp","prob_unsafe_funeral_etu","prop_etu","ipc_helper","q_value"
"logistic","logistic",158,0.587701296006667,2.6941802099625,0.3388360419925,0.0206149351996667,0,0.6611639580075,0.6611639580075,0.734626620008333
"logistic","logistic",159,0.587743632676,2.6939420661975,0.3387884132395,0.0206128183662,0,0.6612115867605,0.6612115867605,0.734679540845
"logistic","logistic",160,0.587781844518667,2.6937271245825,0.3387454249165,0.0206109077740667,0,0.6612545750835,0.6612545750835,0.734727305648333
"logistic","logistic",161,0.587816364457333,2.6935329499275,0.3387065899855,0.0206091817771333,0,0.6612934100145,0.6612934100145,0.734770455571667
"logistic","logistic",162,0.587847577326667,2.6933573775375,0.3386714755075,0.0206076211336667,0,0.6613285244925,0.6613285244925,0.734809471658333
"logistic","logistic",163,0.587875825476,2.6931984816975,0.3386396963395,0.0206062087262,0,0.6613603036605,0.6613603036605,0.734844781845
"logistic","logistic",164,0.587901413856,2.69305454706,0.338610909412,0.0206049293072,0,0.661389090588,0.661389090588,0.73487676732
"logistic","logistic",165,0.587924613812,2.6929240473075,0.3385848094615,0.0206037693094,0,0.6614151905385,0.6614151905385,0.734905767265
"logistic","logistic",166,0.587945667781333,2.69280561873,0.338561123746,0.0206027166109333,0,0.661438876254,0.661438876254,0.734932084726667
"logistic","logistic",167,0.587964791802667,2.69269804611,0.338539609222,0.0206017604098667,0,0.661460390778,0.661460390778,0.734955989753333
"logistic","logistic",168,0.5879821788,2.69260024425,0.33852004885,0.02060089106,0,0.66147995115,0.66147995115,0.7349777235
"logistic","logistic",169,0.587998001158667,2.6925112434825,0.3385022486965,0.0206000999420667,0,0.6614977513035,0.6614977513035,0.734997501448333
"logistic","logistic",170,0.588012413121333,2.6924301761925,0.3384860352385,0.0205993793439333,0,0.6615139647615,0.6615139647615,0.735015516401667
"logistic","logistic",171,0.588025552674667,2.692356266205,0.338471253241,0.0205987223662667,0,0.661528746759,0.661528746759,0.735031940843333
"logistic","logistic",172,0.588037543286667,2.6922888190125,0.3384577638025,0.0205981228356667,0,0.6615422361975,0.6615422361975,0.735046929108333
"logistic","logistic",173,0.588048495576,2.692227212385,0.338445442477,0.0205975752212,0,0.661554557523,0.661554557523,0.73506061947
"logistic","logistic",174,0.588058508985333,2.6921708869575,0.3384341773915,0.0205970745507333,0,0.6615658226085,0.6615658226085,0.735073136231667
"logistic","logistic",175,0.588067672565333,2.69211934182,0.338423868364,0.0205966163717333,0,0.661576131636,0.661576131636,0.735084590706667
"logistic","logistic",176,0.588076066205333,2.692072127595,0.338414425519,0.0205961966897333,0,0.661585574481,0.661585574481,0.735095082756667
"logistic","logistic",177,0.58808376192,2.6920288392,0.33840576784,0.020595811904,0,0.66159423216,0.66159423216,0.7351047024
"logistic","logistic",178,0.588090824330667,2.69198911314,0.338397822628,0.0205954587834667,0,0.661602177372,0.661602177372,0.735113530413333
"logistic","logistic",179,0.588097311673333,2.6919526218375,0.3383905243675,0.0205951344163333,0,0.6616094756325,0.6616094756325,0.735121639591667
"logistic","logistic",180,0.588103276366667,2.6919190704375,0.3383838140875,0.0205948361816667,0,0.6616161859125,0.6616161859125,0.735129095458333
"logistic","logistic",181,0.588108765668,2.6918881931175,0.3383776386235,0.0205945617166,0,0.6616223613765,0.6616223613765,0.735135957085
"logistic","logistic",182,0.588113822096,2.69185975071,0.338371950142,0.0205943088952,0,0.661628049858,0.661628049858,0.73514227762
"logistic","logistic",183,0.588118484325333,2.69183352567,0.338366705134,0.0205940757837333,0,0.661633294866,0.661633294866,0.735148105406667
"logistic","logistic",184,0.588122786953333,2.6918093233875,0.3383618646775,0.0205938606523333,0,0.6616381353225,0.6616381353225,0.735153483691667
"logistic","logistic",185,0.588126761437333,2.691786966915,0.338357393383,0.0205936619281333,0,0.661642606617,0.661642606617,0.735158451796667
"logistic","logistic",186,0.588130436248,2.691766296105,0.338353259221,0.0205934781876,0,0.661646740779,0.661646740779,0.73516304531
"logistic","logistic",187,0.588133837064,2.691747166515,0.338349433303,0.0205933081468,0,0.661650566697,0.661650566697,0.73516729633
"logistic","logistic",188,0.588136987332,2.6917294462575,0.3383458892515,0.0205931506334,0,0.6616541107485,0.6616541107485,0.735171234165
"logistic","logistic",189,0.588139908053333,2.6917130172,0.33834260344,0.0205930045973333,0,0.66165739656,0.66165739656,0.735174885066667
"logistic","logistic",190,0.588142618473333,2.6916977710875,0.3383395542175,0.0205928690763333,0,0.6616604457825,0.6616604457825,0.735178273091667
"logistic","logistic",191,0.588145136029333,2.691683609835,0.338336721967,0.0205927431985333,0,0.661663278033,0.661663278033,0.735181420036667
"logistic","logistic",192,0.588147476492,2.6916704447325,0.3383340889465,0.0205926261754,0,0.6616659110535,0.6616659110535,0.735184345615
"logistic","logistic",193,0.588149654314667,2.69165819448,0.338331638896,0.0205925172842667,0,0.661668361104,0.661668361104,0.735187067893333
"logistic","logistic",194,0.588151682618667,2.69164678527,0.338329357054,0.0205924158690667,0,0.661670642946,0.661670642946,0.735189603273333
"logistic","logistic",195,0.588153573249333,2.6916361504725,0.3383272300945,0.0205923213375333,0,0.6616727699055,0.6616727699055,0.735191966561667
"logistic","logistic",196,0.588155337178667,2.69162622837,0.338325245674,0.0205922331410667,0,0.661674754326,0.661674754326,0.735194171473333
"logistic","logistic",197,0.588156984272,2.69161696347,0.338323392694,0.0205921507864,0,0.661676607306,0.661676607306,0.73519623034
"logistic","logistic",198,0.588158523612,2.6916083046825,0.3383216609365,0.0205920738194,0,0.6616783390635,0.6616783390635,0.735198154515
"logistic","logistic",199,0.588159963462667,2.6916002055225,0.3383200411045,0.0205920018268667,0,0.6616799588955,0.6616799588955,0.735199954328333
"logistic","logistic",200,0.588161311384,2.691592623465,0.338318524693,0.0205919344308,0,0.661681475307,0.661681475307,0.73520163923
"logistic","logistic",201,0.588162574269333,2.691585519735,0.338317103947,0.0205918712865333,0,0.661682896053,0.661682896053,0.735203217836667
"logistic","logistic",202,0.588163758466667,2.691578858625,0.338315771725,0.0205918120766667,0,0.661684228275,0.661684228275,0.735204698083333
"logistic","logistic",203,0.588164869749333,2.69157260766,0.338314521532,0.0205917565125333,0,0.661685478468,0.661685478468,0.735206087186667
"logistic","logistic",204,0.588165913453333,2.691566736825,0.338313347365,0.0205917043273333,0,0.661686652635,0.661686652635,0.735207391816667
"logistic","logistic",205,0.588166894550667,2.6915612181525,0.3383122436305,0.0205916552724667,0,0.6616877563695,0.6616877563695,0.735208618188333
"logistic","logistic",206,0.588167817394667,2.691556027155,0.338311205431,0.0205916091302667,0,0.661688794569,0.661688794569,0.735209771743333
