"scenario","particle_id","rep","arm","n_hcw_deaths","hcw_days_lost","counterfactual_hcw","prevented_hcw","baseline_days_lost","obv_efficacy","obv_coverage"
"DRC",138,6,"cov10_obv80",6,1329.3301405817,6,0,1329.3301405817,0.8,0.1
"DRC",138,7,"cov10_obv80",14,5350.11082008016,14,0,5350.11082008016,0.8,0.1
"DRC",138,8,"cov10_obv80",44,29299.0446051919,48,4,32209.6362556985,0.8,0.1
"DRC",138,9,"cov10_obv80",5,1047.0951388596,6,1,1191.84851698401,0.8,0.1
"DRC",138,10,"cov10_obv80",143,114763.098203244,153,10,121226.211152845,0.8,0.1
"DRC",141,1,"cov10_obv80",175,44004.208565894,191,16,47743.4060520266,0.8,0.1
"DRC",141,2,"cov10_obv80",19,11754.4550598651,23,4,12616.5778389232,0.8,0.1
"DRC",141,3,"cov10_obv80",166,37945.2247432597,180,14,40606.943871625,0.8,0.1
"DRC",141,4,"cov10_obv80",2,338.615071498746,2,0,338.615071498746,0.8,0.1
"DRC",141,5,"cov10_obv80",23,3427.73563689612,26,3,3850.08724929599,0.8,0.1
"DRC",141,6,"cov10_obv80",15,3995.63073745451,16,1,4151.86358578672,0.8,0.1
"DRC",141,7,"cov10_obv80",15,3995.63073745451,16,1,4151.86358578672,0.8,0.1
"DRC",141,8,"cov10_obv80",30,9819.7192229886,32,2,10944.6188463733,0.8,0.1
"DRC",141,9,"cov10_obv80",76,43803.6648868801,76,0,46271.9455576395,0.8,0.1
"DRC",141,10,"cov10_obv80",48,13109.6621242091,49,1,13328.2202267121,0.8,0.1
"DRC",142,1,"cov10_obv80",176,38588.6172090774,186,10,41316.2196477899,0.8,0.1
"DRC",142,2,"cov10_obv80",6,1246.42572381739,8,2,1458.93200005235,0.8,0.1
"DRC",142,3,"cov10_obv80",6,2316.73602182841,7,1,2567.44124594855,0.8,0.1
"DRC",142,4,"cov10_obv80",4,591.868257401092,4,0,591.868257401092,0.8,0.1
"DRC",142,5,"cov10_obv80",20,4324.69071942604,20,0,4452.22687555072,0.8,0.1
"DRC",142,6,"cov10_obv80",185,95765.4391014927,206,21,106939.649111879,0.8,0.1
"DRC",142,7,"cov10_obv80",41,27321.5350202149,44,3,29554.1105531922,0.8,0.1
"DRC",142,8,"cov10_obv80",11,2388.48970103956,12,1,2596.69303514657,0.8,0.1
"DRC",142,9,"cov10_obv80",41,19884.152362491,45,4,21385.4909578828,0.8,0.1
"DRC",142,10,"cov10_obv80",172,37577.7674015422,184,12,40100.423474738,0.8,0.1
"DRC",143,1,"cov10_obv80",5,615.603586219064,7,2,776.668946965692,0.8,0.1
"DRC",143,2,"cov10_obv80",24,9586.06193819276,28,4,11299.5026378226,0.8,0.1
"DRC",143,3,"cov10_obv80",5,901.943220203274,5,0,901.943220203274,0.8,0.1
"DRC",143,4,"cov10_obv80",24,5562.04323973912,27,3,6004.11433796615,0.8,0.1
"DRC",143,5,"cov10_obv80",19,3311.01855559085,20,1,3542.63806449369,0.8,0.1
"DRC",143,6,"cov10_obv80",84,40081.0469493792,90,6,42271.4402260314,0.8,0.1
"DRC",143,7,"cov10_obv80",199,82570.6346239173,212,13,87733.8818592164,0.8,0.1
"DRC",143,8,"cov10_obv80",2,256.868833344018,2,0,295.85063549855,0.8,0.1
"DRC",143,9,"cov10_obv80",13,2135.21903984537,14,1,2284.60720363688,0.8,0.1
"DRC",143,10,"cov10_obv80",14,2646.68356628417,14,0,2736.58721162169,0.8,0.1
"DRC",145,1,"cov10_obv80",58,14789.4718691312,65,7,16409.1008356022,0.8,0.1
"DRC",145,2,"cov10_obv80",98,40137.0624983272,106,8,44112.2173679567,0.8,0.1
"DRC",145,3,"cov10_obv80",27,11968.2987398231,27,0,11968.2987398231,0.8,0.1
"DRC",145,4,"cov10_obv80",162,55612.9088194878,173,11,59512.6669786665,0.8,0.1
"DRC",145,5,"cov10_obv80",162,55612.9088194878,173,11,59512.6669786665,0.8,0.1
"DRC",145,6,"cov10_obv80",27,10103.899019269,30,3,11842.4656832162,0.8,0.1
"DRC",145,7,"cov10_obv80",46,26158.0364973251,49,3,28083.4403157251,0.8,0.1
"DRC",145,8,"cov10_obv80",17,9585.92378371576,18,1,10000.9337562872,0.8,0.1
"DRC",145,9,"cov10_obv80",83,64549.3472445414,92,9,71486.4233125585,0.8,0.1
"DRC",145,10,"cov10_obv80",102,67372.856244431,109,7,71789.7855483065,0.8,0.1
"DRC",149,1,"cov10_obv80",17,6048.11750678694,18,1,6188.83281785758,0.8,0.1
"DRC",149,2,"cov10_obv80",132,75516.0177774977,149,17,81876.576415593,0.8,0.1
"DRC",149,3,"cov10_obv80",7,1787.74082086887,8,1,1992.92988384392,0.8,0.1
"DRC",149,4,"cov10_obv80",47,22259.9965807509,50,3,23918.2483765469,0.8,0.1
"DRC",149,5,"cov10_obv80",27,10071.5699140743,30,3,11101.0839611577,0.8,0.1
"DRC",149,6,"cov10_obv80",1,241.916153111605,1,0,241.916153111605,0.8,0.1
"DRC",149,7,"cov10_obv80",8,1445.39277288892,8,0,1625.6933893016,0.8,0.1
"DRC",149,8,"cov10_obv80",12,2322.35338700953,12,0,2461.08367420651,0.8,0.1
"DRC",149,9,"cov10_obv80",40,8011.60723521495,44,4,8934.27430661364,0.8,0.1
"DRC",149,10,"cov10_obv80",3,437.135881030159,4,1,553.981119787926,0.8,0.1
"DRC",153,1,"cov10_obv80",23,5107.78305336492,24,1,5249.15501092885,0.8,0.1
"DRC",153,2,"cov10_obv80",21,7470.97275445013,25,4,8447.56075282142,0.8,0.1
"DRC",153,3,"cov10_obv80",63,31092.0623090674,72,9,34232.6500753389,0.8,0.1
"DRC",153,4,"cov10_obv80",28,3264.85552933818,29,1,3355.49331404456,0.8,0.1
"DRC",153,5,"cov10_obv80",7,845.356241098797,7,0,899.189314006401,0.8,0.1
"DRC",153,6,"cov10_obv80",3,423.112497636158,4,1,536.723975790422,0.8,0.1
"DRC",153,7,"cov10_obv80",4,656.744573150659,4,0,766.604335131421,0.8,0.1
"DRC",153,8,"cov10_obv80",106,54546.1985417723,118,12,60886.503379768,0.8,0.1
"DRC",153,9,"cov10_obv80",11,1926.7028799716,11,0,1926.7028799716,0.8,0.1
"DRC",153,10,"cov10_obv80",1,269.361248601451,1,0,269.361248601451,0.8,0.1
"DRC",154,1,"cov10_obv80",12,2300.83946579519,14,2,2362.37376791769,0.8,0.1
"DRC",154,2,"cov10_obv80",26,24019.9755410657,31,5,26530.1455761233,0.8,0.1
"DRC",154,3,"cov10_obv80",26,10362.9619235054,28,2,11412.6630060858,0.8,0.1
"DRC",154,4,"cov10_obv80",16,6475.54628739297,18,2,6952.20970976171,0.8,0.1
"DRC",154,5,"cov10_obv80",16,4562.0729646014,19,3,5214.80456332469,0.8,0.1
"DRC",154,6,"cov10_obv80",16,4562.0729646014,19,3,5214.80456332469,0.8,0.1
"DRC",154,7,"cov10_obv80",2,172.033684756745,2,0,172.033684756745,0.8,0.1
"DRC",154,8,"cov10_obv80",6,642.637148555554,7,1,678.51716243012,0.8,0.1
"DRC",154,9,"cov10_obv80",6,642.637148555554,7,1,678.51716243012,0.8,0.1
"DRC",154,10,"cov10_obv80",125,88913.5148412661,140,15,99216.4776174803,0.8,0.1
"DRC",155,1,"cov10_obv80",193,57029.3095180088,210,17,61099.1938028595,0.8,0.1
"DRC",155,2,"cov10_obv80",162,103810.03253788,176,14,111878.344895316,0.8,0.1
"DRC",155,3,"cov10_obv80",7,1434.97933239552,7,0,1483.84851791263,0.8,0.1
"DRC",155,4,"cov10_obv80",157,94363.1950846972,162,5,100384.18928686,0.8,0.1
"DRC",155,5,"cov10_obv80",114,40087.1723951848,123,9,43631.6540793875,0.8,0.1
"DRC",155,6,"cov10_obv80",82,35670.699468864,93,11,39803.9310032366,0.8,0.1
"DRC",155,7,"cov10_obv80",21,5199.1446763268,23,2,5517.06891674958,0.8,0.1
"DRC",155,8,"cov10_obv80",65,24224.7284897492,66,1,25412.8693386386,0.8,0.1
"DRC",155,9,"cov10_obv80",195,47212.8601819247,206,11,49803.9417528917,0.8,0.1
"DRC",155,10,"cov10_obv80",57,29316.5738374297,60,3,30557.7168726179,0.8,0.1
"DRC",157,1,"cov10_obv80",94,46236.0582501632,105,11,52088.9893765856,0.8,0.1
"DRC",157,2,"cov10_obv80",119,50392.7616931522,130,11,55413.6354485322,0.8,0.1
"DRC",157,3,"cov10_obv80",48,19175.1623555828,51,3,20683.0864128252,0.8,0.1
"DRC",157,4,"cov10_obv80",20,4855.1220901577,21,1,5424.28575312429,0.8,0.1
"DRC",157,5,"cov10_obv80",125,49010.7619625169,137,12,52168.9085662905,0.8,0.1
"DRC",157,6,"cov10_obv80",135,80351.7737726399,147,12,87576.1566272553,0.8,0.1
"DRC",157,7,"cov10_obv80",17,8391.37402567665,20,3,9377.39145489299,0.8,0.1
"DRC",157,8,"cov10_obv80",12,2315.04824625338,13,1,2409.8447783086,0.8,0.1
"DRC",157,9,"cov10_obv80",20,4202.96515808407,21,1,4512.00698033219,0.8,0.1
"DRC",157,10,"cov10_obv80",7,1520.66048939483,9,2,1734.25740827608,0.8,0.1
"DRC",158,1,"cov10_obv80",134,80330.5347379938,140,6,86221.2348166382,0.8,0.1
"DRC",158,2,"cov10_obv80",60,29216.458378202,68,8,32391.3963737307,0.8,0.1
"DRC",158,3,"cov10_obv80",194,66180.3245576998,218,24,72968.418161744,0.8,0.1
"DRC",158,4,"cov10_obv80",229,50206.8371201113,245,16,53136.9700556721,0.8,0.1
"DRC",158,5,"cov10_obv80",109,47438.289346335,117,8,50626.4287955824,0.8,0.1
"DRC",158,6,"cov10_obv80",178,141596.729342997,195,17,152896.007911129,0.8,0.1
"DRC",158,7,"cov10_obv80",16,4402.38537278257,17,1,4789.90521491044,0.8,0.1
"DRC",158,8,"cov10_obv80",213,44811.7044557616,236,23,49676.0608518401,0.8,0.1
"DRC",158,9,"cov10_obv80",193,45460.3949517393,214,21,49032.3752484213,0.8,0.1
"DRC",158,10,"cov10_obv80",5,1298.23686440511,5,0,1381.17255440899,0.8,0.1
"DRC",161,1,"cov10_obv80",36,6856.05084616904,42,6,8278.48768385464,0.8,0.1
"DRC",161,2,"cov10_obv80",31,9871.94450993056,34,3,10517.728096049,0.8,0.1
"DRC",161,3,"cov10_obv80",39,19253.1677153105,43,4,22668.7634547902,0.8,0.1
"DRC",161,4,"cov10_obv80",122,44973.1257835857,133,11,49115.9314669876,0.8,0.1
"DRC",161,5,"cov10_obv80",77,45199.2995456924,85,8,47471.1303480496,0.8,0.1
"DRC",161,6,"cov10_obv80",77,45199.2995456924,85,8,47471.1303480496,0.8,0.1
"DRC",161,7,"cov10_obv80",50,19519.8234334445,54,4,21184.6218481653,0.8,0.1
"DRC",161,8,"cov10_obv80",141,86685.542116657,159,18,98393.1476130544,0.8,0.1
"DRC",161,9,"cov10_obv80",200,97442.1172553507,212,12,104355.474396491,0.8,0.1
"DRC",161,10,"cov10_obv80",22,12197.3637592356,24,2,12691.9321323516,0.8,0.1
"DRC",162,1,"cov10_obv80",50,34130.6118317985,54,4,38732.099766123,0.8,0.1
"DRC",162,2,"cov10_obv80",50,34130.6118317985,54,4,38732.099766123,0.8,0.1
"DRC",162,3,"cov10_obv80",60,22466.6208146603,64,4,24576.6657295506,0.8,0.1
"DRC",162,4,"cov10_obv80",17,2713.98215081692,17,0,2794.06023228107,0.8,0.1
"DRC",162,5,"cov10_obv80",57,26708.2559239002,60,3,28576.4931883995,0.8,0.1
"DRC",162,6,"cov10_obv80",32,14499.2859892681,37,5,15643.9141211723,0.8,0.1
"DRC",162,7,"cov10_obv80",21,4721.21806555982,22,1,5223.85936011529,0.8,0.1
"DRC",162,8,"cov10_obv80",0,186.44037395661,0,0,186.44037395661,0.8,0.1
"DRC",162,9,"cov10_obv80",5,1016.24563480039,6,1,1080.63959889917,0.8,0.1
"DRC",162,10,"cov10_obv80",41,19709.0853240772,44,3,20662.1445860701,0.8,0.1
"DRC",165,1,"cov10_obv80",36,15466.3238170961,40,4,17026.5950505173,0.8,0.1
"DRC",165,2,"cov10_obv80",89,40322.632455328,95,6,44087.4744418665,0.8,0.1
"DRC",165,3,"cov10_obv80",7,713.883099357575,7,0,713.883099357575,0.8,0.1
"DRC",165,4,"cov10_obv80",17,3998.45986731695,19,2,4533.77818606049,0.8,0.1
"DRC",165,5,"cov10_obv80",186,59863.2545016044,213,27,66712.567387515,0.8,0.1
"DRC",165,6,"cov10_obv80",18,2543.48326167895,19,1,2683.2896345121,0.8,0.1
"DRC",165,7,"cov10_obv80",13,1367.34314872067,13,0,1367.34314872067,0.8,0.1
"DRC",165,8,"cov10_obv80",187,46341.1751926906,203,16,50991.1259561098,0.8,0.1
"DRC",165,9,"cov10_obv80",12,3791.19220802237,12,0,3995.87983359244,0.8,0.1
"DRC",165,10,"cov10_obv80",173,46377.7796447161,189,16,50179.4425212272,0.8,0.1
"DRC",169,1,"cov10_obv80",16,3907.72811655054,18,2,4183.80342621397,0.8,0.1
"DRC",169,2,"cov10_obv80",168,38476.0273419503,185,17,42408.0841157213,0.8,0.1
"DRC",169,3,"cov10_obv80",168,38476.0273419503,185,17,42408.0841157213,0.8,0.1
"DRC",169,4,"cov10_obv80",47,22538.4553551518,48,1,23704.0668253914,0.8,0.1
"DRC",169,5,"cov10_obv80",25,6013.61513546848,27,2,6635.53029472683,0.8,0.1
"DRC",169,6,"cov10_obv80",170,45195.0801830507,189,19,48723.2357311755,0.8,0.1
"DRC",169,7,"cov10_obv80",27,4739.03065720635,30,3,5373.11101291218,0.8,0.1
"DRC",169,8,"cov10_obv80",153,88556.7882332624,160,7,93509.2675980924,0.8,0.1
"DRC",169,9,"cov10_obv80",13,1754.17024949821,16,3,2074.40567900945,0.8,0.1
"DRC",169,10,"cov10_obv80",42,13284.0526995707,45,3,14378.2722482424,0.8,0.1
"DRC",170,1,"cov10_obv80",3,247.965580404436,3,0,247.965580404436,0.8,0.1
"DRC",170,2,"cov10_obv80",7,547.718920158892,7,0,547.718920158892,0.8,0.1
"DRC",170,3,"cov10_obv80",46,34744.8306386588,52,6,38018.9088052103,0.8,0.1
"DRC",170,4,"cov10_obv80",9,4205.87570004056,12,3,4493.16077652701,0.8,0.1
"DRC",170,5,"cov10_obv80",9,904.582032503014,12,3,1219.53425316001,0.8,0.1
"DRC",170,6,"cov10_obv80",166,93510.2793740245,182,16,101943.322185668,0.8,0.1
"DRC",170,7,"cov10_obv80",126,80842.7057971188,141,15,86823.3116582177,0.8,0.1
"DRC",170,8,"cov10_obv80",50,19953.0891891355,57,7,21973.578168697,0.8,0.1
"DRC",170,9,"cov10_obv80",185,37470.7541933775,204,19,41640.3521674699,0.8,0.1
"DRC",170,10,"cov10_obv80",8,817.75624118579,9,1,1049.42489931599,0.8,0.1
"DRC",173,1,"cov10_obv80",155,86289.665122041,162,7,90548.073113309,0.8,0.1
"DRC",173,2,"cov10_obv80",56,29976.8143395086,67,11,32866.8423005432,0.8,0.1
"DRC",173,3,"cov10_obv80",13,2197.10950632105,13,0,2215.02636601093,0.8,0.1
"DRC",173,4,"cov10_obv80",184,36142.2441157505,199,15,39023.5011404934,0.8,0.1
"DRC",173,5,"cov10_obv80",27,5597.14045949052,29,2,5989.83372656003,0.8,0.1
"DRC",173,6,"cov10_obv80",164,76892.1870801748,176,12,81165.9470110587,0.8,0.1
"DRC",173,7,"cov10_obv80",164,76892.1870801748,176,12,81165.9470110587,0.8,0.1
"DRC",173,8,"cov10_obv80",10,880.082886083136,11,1,928.799735228931,0.8,0.1
"DRC",173,9,"cov10_obv80",97,46185.4719033061,104,7,48911.8615587304,0.8,0.1
"DRC",173,10,"cov10_obv80",46,12394.118895001,49,3,13110.6283050724,0.8,0.1
"DRC",174,1,"cov10_obv80",12,1402.93107404508,13,1,1695.27190906754,0.8,0.1
"DRC",174,2,"cov10_obv80",42,20574.8101245268,47,5,22853.8564074718,0.8,0.1
"DRC",174,3,"cov10_obv80",59,23677.893735374,65,6,25237.9924226401,0.8,0.1
"DRC",174,4,"cov10_obv80",32,6128.96213229668,36,4,6619.06496745696,0.8,0.1
"DRC",174,5,"cov10_obv80",10,1475.49056340962,13,3,1653.21652123047,0.8,0.1
"DRC",174,6,"cov10_obv80",33,4131.75515592215,35,2,4279.66493853448,0.8,0.1
"DRC",174,7,"cov10_obv80",145,44684.0087843336,162,17,48032.9075827012,0.8,0.1
"DRC",174,8,"cov10_obv80",50,21733.1635203476,55,5,24143.2939965422,0.8,0.1
"DRC",174,9,"cov10_obv80",122,90582.0825137597,132,10,99902.9466950131,0.8,0.1
"DRC",174,10,"cov10_obv80",34,22174.5648044518,38,4,24658.0475605991,0.8,0.1
"DRC",177,1,"cov10_obv80",20,3012.59262222631,24,4,3433.14055165201,0.8,0.1
"DRC",177,2,"cov10_obv80",125,59336.5897842444,136,11,65044.4312085403,0.8,0.1
"DRC",177,3,"cov10_obv80",60,23977.3265470449,65,5,25568.2951579942,0.8,0.1
"DRC",177,4,"cov10_obv80",62,36628.0091905921,68,6,39841.9470148949,0.8,0.1
"DRC",177,5,"cov10_obv80",49,11593.4932890066,58,9,12644.4817734175,0.8,0.1
"DRC",177,6,"cov10_obv80",57,29371.2776379465,62,5,31960.8620305518,0.8,0.1
"DRC",177,7,"cov10_obv80",10,1765.76309956439,10,0,1892.82796954781,0.8,0.1
"DRC",177,8,"cov10_obv80",13,2634.7745135552,14,1,2728.27798891791,0.8,0.1
"DRC",177,9,"cov10_obv80",13,3641.88373125522,13,0,3641.88373125522,0.8,0.1
"DRC",177,10,"cov10_obv80",52,27922.1607000107,56,4,30411.1037846054,0.8,0.1
"DRC",178,1,"cov10_obv80",88,55428.1504247765,94,6,60772.4115021825,0.8,0.1
"DRC",178,2,"cov10_obv80",50,24877.220082586,53,3,26052.2469875427,0.8,0.1
"DRC",178,3,"cov10_obv80",53,15001.0240856428,55,2,15646.5791782269,0.8,0.1
"DRC",178,4,"cov10_obv80",24,4587.23399057867,25,1,4892.07318446377,0.8,0.1
"DRC",178,5,"cov10_obv80",107,60742.3778156882,113,6,65088.120673592,0.8,0.1
"DRC",178,6,"cov10_obv80",19,4682.41160789802,25,6,5441.79663690327,0.8,0.1
"DRC",178,7,"cov10_obv80",190,49206.587858547,198,8,51243.5006784927,0.8,0.1
"DRC",178,8,"cov10_obv80",14,3046.3548053141,14,0,3335.15709151436,0.8,0.1
"DRC",178,9,"cov10_obv80",14,3046.3548053141,14,0,3335.15709151436,0.8,0.1
"DRC",178,10,"cov10_obv80",201,49743.2265709163,216,15,53368.0923303348,0.8,0.1
"DRC",181,1,"cov10_obv80",70,25567.5190227504,75,5,27622.5870198744,0.8,0.1
"DRC",181,2,"cov10_obv80",172,122385.707192755,192,20,137912.58481587,0.8,0.1
"DRC",181,3,"cov10_obv80",11,2544.77485538399,12,1,2706.92527088906,0.8,0.1
"DRC",181,4,"cov10_obv80",7,1516.97886563913,8,1,1750.48410861826,0.8,0.1
"DRC",181,5,"cov10_obv80",16,3765.9362487056,17,1,4085.74497582925,0.8,0.1
"DRC",181,6,"cov10_obv80",25,3389.07471513583,26,1,3520.16608431607,0.8,0.1
"DRC",181,7,"cov10_obv80",4,561.536870807468,6,2,702.770980473362,0.8,0.1
"DRC",181,8,"cov10_obv80",9,1565.85011620167,11,2,1754.93380760351,0.8,0.1
"DRC",181,9,"cov10_obv80",13,4481.93600950674,13,0,5054.4185026308,0.8,0.1
"DRC",181,10,"cov10_obv80",15,2858.16567827714,17,2,3363.33252753013,0.8,0.1
"DRC",182,1,"cov10_obv80",43,21417.2608474875,46,3,22828.6763968183,0.8,0.1
"DRC",182,2,"cov10_obv80",11,2856.51021573779,12,1,3021.98212518772,0.8,0.1
"DRC",182,3,"cov10_obv80",103,43697.1703996407,111,8,47546.5130234396,0.8,0.1
"DRC",182,4,"cov10_obv80",38,17996.5635252149,45,7,20963.0198999586,0.8,0.1
"DRC",182,5,"cov10_obv80",148,33367.2002923665,162,14,35946.9460533565,0.8,0.1
"DRC",182,6,"cov10_obv80",148,33367.2002923665,162,14,35946.9460533565,0.8,0.1
"DRC",182,7,"cov10_obv80",6,1033.43947751638,7,1,1188.53027441224,0.8,0.1
"DRC",182,8,"cov10_obv80",20,8521.91303044776,22,2,9577.58810627149,0.8,0.1
"DRC",182,9,"cov10_obv80",14,2459.19390162912,14,0,2544.11837733694,0.8,0.1
"DRC",182,10,"cov10_obv80",12,2132.88521040375,13,1,2353.09873816267,0.8,0.1
"DRC",185,1,"cov10_obv80",55,23402.8372542966,62,7,25286.7452007227,0.8,0.1
"DRC",185,2,"cov10_obv80",120,60129.8158696103,129,9,66950.2653395013,0.8,0.1
"DRC",185,3,"cov10_obv80",120,60129.8158696103,129,9,66950.2653395013,0.8,0.1
"DRC",185,4,"cov10_obv80",6,927.648216401751,7,1,983.963979030045,0.8,0.1
"DRC",185,5,"cov10_obv80",4,385.185179157515,4,0,385.185179157515,0.8,0.1
"DRC",185,6,"cov10_obv80",6,1667.18347754208,6,0,1831.75621409939,0.8,0.1
"DRC",185,7,"cov10_obv80",82,34235.4882258145,91,9,37377.7880419883,0.8,0.1
"DRC",185,8,"cov10_obv80",82,34235.4882258145,91,9,37377.7880419883,0.8,0.1
"DRC",185,9,"cov10_obv80",95,65667.6077174261,104,9,72211.4149119054,0.8,0.1
"DRC",185,10,"cov10_obv80",6,1450.15550570656,7,1,1598.8379035562,0.8,0.1
"DRC",189,1,"cov10_obv80",18,7149.43887026804,18,0,7237.14718012256,0.8,0.1
"DRC",189,2,"cov10_obv80",12,2610.53292755503,12,0,2610.53292755503,0.8,0.1
"DRC",189,3,"cov10_obv80",9,2785.9393397638,9,0,2785.9393397638,0.8,0.1
"DRC",189,4,"cov10_obv80",2,344.406439143451,4,2,518.169850240166,0.8,0.1
"DRC",189,5,"cov10_obv80",27,7410.60660360685,30,3,8289.67294260057,0.8,0.1
"DRC",189,6,"cov10_obv80",20,4132.22423537277,21,1,4360.31154515964,0.8,0.1
"DRC",189,7,"cov10_obv80",80,37799.9926029515,89,9,41498.1625279709,0.8,0.1
"DRC",189,8,"cov10_obv80",10,1625.41903054024,10,0,1818.63555122397,0.8,0.1
"DRC",189,9,"cov10_obv80",30,7843.57162550151,32,2,8201.614624068,0.8,0.1
"DRC",189,10,"cov10_obv80",164,51496.7923021229,173,9,55765.6361880012,0.8,0.1
"DRC",190,1,"cov10_obv80",22,4058.50347736519,23,1,4256.06075940597,0.8,0.1
"DRC",190,2,"cov10_obv80",71,37037.3120264159,79,8,40265.0123210857,0.8,0.1
"DRC",190,3,"cov10_obv80",40,14879.6690501983,43,3,15752.2458569366,0.8,0.1
"DRC",190,4,"cov10_obv80",172,34043.2825492854,189,17,36757.5352547502,0.8,0.1
"DRC",190,5,"cov10_obv80",36,15140.6629824004,40,4,16454.6335702661,0.8,0.1
"DRC",190,6,"cov10_obv80",17,1877.46618866929,17,0,1877.46618866929,0.8,0.1
"DRC",190,7,"cov10_obv80",49,24926.1588803077,54,5,27691.9014130497,0.8,0.1
"DRC",190,8,"cov10_obv80",18,3171.0600162463,20,2,3364.61211398855,0.8,0.1
"DRC",190,9,"cov10_obv80",9,4501.96548223514,11,2,4685.72530440087,0.8,0.1
"DRC",190,10,"cov10_obv80",11,2662.41311788187,12,1,2733.48213909167,0.8,0.1
"DRC",193,1,"cov10_obv80",163,33322.6960956288,176,13,35868.1655997158,0.8,0.1
"DRC",193,2,"cov10_obv80",14,4005.57984296768,15,1,4592.93992486027,0.8,0.1
"DRC",193,3,"cov10_obv80",14,4005.57984296768,15,1,4592.93992486027,0.8,0.1
"DRC",193,4,"cov10_obv80",148,36155.2347866361,158,10,38568.9209506645,0.8,0.1
"DRC",193,5,"cov10_obv80",169,37600.8294741495,184,15,40767.9926211997,0.8,0.1
"DRC",193,6,"cov10_obv80",74,35691.5559398578,79,5,38641.4921155681,0.8,0.1
"DRC",193,7,"cov10_obv80",7,937.226379921091,8,1,989.492524924474,0.8,0.1
"DRC",193,8,"cov10_obv80",19,2708.71128358681,20,1,2846.80970746833,0.8,0.1
"DRC",193,9,"cov10_obv80",2,333.363729412909,2,0,333.363729412909,0.8,0.1
"DRC",193,10,"cov10_obv80",2,333.363729412909,2,0,333.363729412909,0.8,0.1
"DRC",197,1,"cov10_obv80",87,47196.2248885298,95,8,51714.8437193309,0.8,0.1
"DRC",197,2,"cov10_obv80",48,15371.3254711765,50,2,16050.5330175016,0.8,0.1
"DRC",197,3,"cov10_obv80",15,6587.25172653835,16,1,6853.26461201177,0.8,0.1
"DRC",197,4,"cov10_obv80",159,83647.0254011544,173,14,92732.7251452304,0.8,0.1
"DRC",197,5,"cov10_obv80",37,14848.8231388942,41,4,16237.9243507031,0.8,0.1
"DRC",197,6,"cov10_obv80",19,3521.71537237932,21,2,3758.64040680181,0.8,0.1
"DRC",197,7,"cov10_obv80",176,113675.206795872,190,14,121305.094863259,0.8,0.1
"DRC",197,8,"cov10_obv80",8,2412.96037157256,9,1,2627.26889936399,0.8,0.1
"DRC",197,9,"cov10_obv80",11,1670.3736761772,14,3,2070.51891709252,0.8,0.1
"DRC",197,10,"cov10_obv80",21,4476.80041299354,22,1,4640.38421743214,0.8,0.1
"WestAfrica",1,1,"cov10_obv80",421,258673.283991218,461,40,286565.784775019,0.8,0.1
"WestAfrica",1,2,"cov10_obv80",79,21860.3347762145,83,4,23240.2742761326,0.8,0.1
"WestAfrica",1,3,"cov10_obv80",452,237914.774597465,486,34,254725.230842387,0.8,0.1
"WestAfrica",1,4,"cov10_obv80",241,115420.885881314,265,24,125372.223245981,0.8,0.1
"WestAfrica",1,5,"cov10_obv80",5,416.034003708024,6,1,485.269263016521,0.8,0.1
"WestAfrica",1,6,"cov10_obv80",5,416.034003708024,6,1,485.269263016521,0.8,0.1
"WestAfrica",1,7,"cov10_obv80",67,29764.9539380317,71,4,31633.9185212571,0.8,0.1
"WestAfrica",1,8,"cov10_obv80",27,5606.04981787272,28,1,5654.28647235362,0.8,0.1
"WestAfrica",1,9,"cov10_obv80",452,188444.381723742,490,38,204467.982133644,0.8,0.1
"WestAfrica",1,10,"cov10_obv80",205,91064.5022174226,225,20,98237.4234559378,0.8,0.1
"WestAfrica",2,1,"cov10_obv80",916,167192.240999058,993,77,180098.776176423,0.8,0.1
"WestAfrica",2,2,"cov10_obv80",852,164087.144465794,916,64,175740.301000316,0.8,0.1
"WestAfrica",2,3,"cov10_obv80",352,206523.194052309,388,36,223304.897307005,0.8,0.1
"WestAfrica",2,4,"cov10_obv80",470,243265.031401975,517,47,264192.360376368,0.8,0.1
"WestAfrica",2,5,"cov10_obv80",790,110600.191513412,849,59,118998.262554723,0.8,0.1
"WestAfrica",2,6,"cov10_obv80",552,242480.080922138,606,54,265445.157970946,0.8,0.1
"WestAfrica",2,7,"cov10_obv80",855,141168.112072124,929,74,152018.221993504,0.8,0.1
"WestAfrica",2,8,"cov10_obv80",911,149194.815675551,982,71,159625.986529282,0.8,0.1
"WestAfrica",2,9,"cov10_obv80",640,267040.38513126,698,58,290523.575562303,0.8,0.1
"WestAfrica",2,10,"cov10_obv80",808,111562.738056615,874,66,120006.994829394,0.8,0.1
"WestAfrica",3,1,"cov10_obv80",696,387044.966843501,753,57,419051.007320251,0.8,0.1
"WestAfrica",4,1,"cov10_obv80",1086,186228.80368279,1185,99,199998.314382404,0.8,0.1
"WestAfrica",5,1,"cov10_obv80",215,76111.4149254718,243,28,85389.4805488457,0.8,0.1
"WestAfrica",5,2,"cov10_obv80",275,135778.333370307,299,24,149589.193363385,0.8,0.1
"WestAfrica",5,3,"cov10_obv80",28,6905.27004238087,30,2,7660.49851436074,0.8,0.1
"WestAfrica",5,4,"cov10_obv80",541,231390.900338799,599,58,254492.675780794,0.8,0.1
