"scenario","particle_id","rep","eff_name","efficacy","doses_B","n_prevented_hcw"
"WestAfrica",74,6,"obv_20",0.2,393,90
"WestAfrica",74,7,"obv_20",0.2,92,17
"WestAfrica",74,8,"obv_20",0.2,1320,278
"WestAfrica",74,9,"obv_20",0.2,709,152
"WestAfrica",74,10,"obv_20",0.2,1242,236
"WestAfrica",75,1,"obv_20",0.2,112,27
"WestAfrica",75,2,"obv_20",0.2,1710,361
"WestAfrica",75,3,"obv_20",0.2,1666,329
"WestAfrica",75,4,"obv_20",0.2,1235,274
"WestAfrica",75,5,"obv_20",0.2,1316,291
"WestAfrica",75,6,"obv_20",0.2,1661,343
"WestAfrica",75,7,"obv_20",0.2,1661,343
"WestAfrica",75,8,"obv_20",0.2,1803,352
"WestAfrica",75,9,"obv_20",0.2,22,4
"WestAfrica",75,10,"obv_20",0.2,1253,252
"WestAfrica",76,1,"obv_20",0.2,1717,330
"WestAfrica",76,2,"obv_20",0.2,495,106
"WestAfrica",76,3,"obv_20",0.2,475,102
"WestAfrica",76,4,"obv_20",0.2,1997,419
"WestAfrica",76,5,"obv_20",0.2,1933,392
"WestAfrica",76,6,"obv_20",0.2,56,15
"WestAfrica",76,7,"obv_20",0.2,1026,217
"WestAfrica",76,8,"obv_20",0.2,631,133
"WestAfrica",76,9,"obv_20",0.2,2011,396
"WestAfrica",76,10,"obv_20",0.2,495,97
"WestAfrica",77,1,"obv_20",0.2,1907,416
"WestAfrica",77,2,"obv_20",0.2,215,43
"WestAfrica",77,3,"obv_20",0.2,394,83
"WestAfrica",77,4,"obv_20",0.2,900,177
"WestAfrica",77,5,"obv_20",0.2,318,68
"WestAfrica",77,6,"obv_20",0.2,51,10
"WestAfrica",77,7,"obv_20",0.2,179,30
"WestAfrica",77,8,"obv_20",0.2,377,82
"WestAfrica",77,9,"obv_20",0.2,1100,222
"WestAfrica",77,10,"obv_20",0.2,245,51
"WestAfrica",78,1,"obv_20",0.2,523,114
"WestAfrica",78,2,"obv_20",0.2,383,78
"WestAfrica",78,3,"obv_20",0.2,156,30
"WestAfrica",78,4,"obv_20",0.2,465,104
"WestAfrica",78,5,"obv_20",0.2,277,58
"WestAfrica",78,6,"obv_20",0.2,471,104
"WestAfrica",78,7,"obv_20",0.2,1233,264
"WestAfrica",78,8,"obv_20",0.2,484,103
"WestAfrica",78,9,"obv_20",0.2,789,145
"WestAfrica",78,10,"obv_20",0.2,1180,226
"WestAfrica",79,1,"obv_20",0.2,920,169
"WestAfrica",79,2,"obv_20",0.2,920,169
"WestAfrica",79,3,"obv_20",0.2,920,169
"WestAfrica",79,4,"obv_20",0.2,573,127
"WestAfrica",79,5,"obv_20",0.2,3,0
"WestAfrica",79,6,"obv_20",0.2,728,151
"WestAfrica",79,7,"obv_20",0.2,5,2
"WestAfrica",79,8,"obv_20",0.2,1050,200
"WestAfrica",79,9,"obv_20",0.2,1050,200
"WestAfrica",79,10,"obv_20",0.2,1050,200
"WestAfrica",80,1,"obv_20",0.2,80,12
"WestAfrica",80,2,"obv_20",0.2,1473,305
"WestAfrica",80,3,"obv_20",0.2,259,42
"WestAfrica",80,4,"obv_20",0.2,269,54
"WestAfrica",80,5,"obv_20",0.2,379,69
"WestAfrica",80,6,"obv_20",0.2,1078,191
"WestAfrica",80,7,"obv_20",0.2,199,41
"WestAfrica",80,8,"obv_20",0.2,1676,356
"WestAfrica",80,9,"obv_20",0.2,1621,327
"WestAfrica",80,10,"obv_20",0.2,9,5
"WestAfrica",81,1,"obv_20",0.2,2009,380
"WestAfrica",81,2,"obv_20",0.2,2023,417
"WestAfrica",81,3,"obv_20",0.2,381,84
"WestAfrica",81,4,"obv_20",0.2,2071,445
"WestAfrica",81,5,"obv_20",0.2,1341,256
"WestAfrica",81,6,"obv_20",0.2,150,28
"WestAfrica",81,7,"obv_20",0.2,603,112
"WestAfrica",81,8,"obv_20",0.2,293,71
"WestAfrica",81,9,"obv_20",0.2,1979,402
"WestAfrica",81,10,"obv_20",0.2,1021,209
"WestAfrica",82,1,"obv_20",0.2,2041,428
"WestAfrica",82,2,"obv_20",0.2,1914,367
"WestAfrica",82,3,"obv_20",0.2,1983,393
"WestAfrica",82,4,"obv_20",0.2,2116,439
"WestAfrica",82,5,"obv_20",0.2,1903,387
"WestAfrica",82,6,"obv_20",0.2,843,183
"WestAfrica",82,7,"obv_20",0.2,2054,403
"WestAfrica",82,8,"obv_20",0.2,199,31
"WestAfrica",82,9,"obv_20",0.2,1242,255
"WestAfrica",82,10,"obv_20",0.2,717,148
"WestAfrica",83,1,"obv_20",0.2,698,138
"WestAfrica",83,2,"obv_20",0.2,919,178
"WestAfrica",83,3,"obv_20",0.2,187,35
"WestAfrica",83,4,"obv_20",0.2,1513,273
"WestAfrica",83,5,"obv_20",0.2,438,85
"WestAfrica",83,6,"obv_20",0.2,738,158
"WestAfrica",83,7,"obv_20",0.2,94,16
"WestAfrica",83,8,"obv_20",0.2,1526,317
"WestAfrica",83,9,"obv_20",0.2,147,26
"WestAfrica",83,10,"obv_20",0.2,1022,208
"WestAfrica",84,1,"obv_20",0.2,720,130
"WestAfrica",84,2,"obv_20",0.2,1488,287
"WestAfrica",84,3,"obv_20",0.2,656,138
"WestAfrica",84,4,"obv_20",0.2,1547,289
"WestAfrica",84,5,"obv_20",0.2,1586,315
"WestAfrica",84,6,"obv_20",0.2,1651,347
"WestAfrica",84,7,"obv_20",0.2,1607,307
"WestAfrica",84,8,"obv_20",0.2,252,50
"WestAfrica",84,9,"obv_20",0.2,407,86
"WestAfrica",84,10,"obv_20",0.2,1499,290
"WestAfrica",85,1,"obv_20",0.2,265,41
"WestAfrica",85,2,"obv_20",0.2,811,157
"WestAfrica",85,3,"obv_20",0.2,988,203
"WestAfrica",85,4,"obv_20",0.2,273,41
"WestAfrica",85,5,"obv_20",0.2,304,70
"WestAfrica",85,6,"obv_20",0.2,289,51
"WestAfrica",85,7,"obv_20",0.2,160,28
"WestAfrica",85,8,"obv_20",0.2,552,93
"WestAfrica",85,9,"obv_20",0.2,376,84
"WestAfrica",85,10,"obv_20",0.2,563,113
"WestAfrica",86,1,"obv_20",0.2,2073,406
"WestAfrica",86,2,"obv_20",0.2,596,114
"WestAfrica",86,3,"obv_20",0.2,1772,358
"WestAfrica",86,4,"obv_20",0.2,2186,469
"WestAfrica",86,5,"obv_20",0.2,1821,373
"WestAfrica",86,6,"obv_20",0.2,2066,425
"WestAfrica",86,7,"obv_20",0.2,830,177
"WestAfrica",86,8,"obv_20",0.2,379,79
"WestAfrica",86,9,"obv_20",0.2,1945,395
"WestAfrica",86,10,"obv_20",0.2,1231,229
"WestAfrica",87,1,"obv_20",0.2,120,25
"WestAfrica",87,2,"obv_20",0.2,706,140
"WestAfrica",87,3,"obv_20",0.2,54,8
"WestAfrica",87,4,"obv_20",0.2,658,122
"WestAfrica",87,5,"obv_20",0.2,485,100
"WestAfrica",87,6,"obv_20",0.2,614,109
"WestAfrica",87,7,"obv_20",0.2,341,54
"WestAfrica",87,8,"obv_20",0.2,1200,221
"WestAfrica",87,9,"obv_20",0.2,313,71
"WestAfrica",87,10,"obv_20",0.2,330,84
"WestAfrica",88,1,"obv_20",0.2,337,59
"WestAfrica",88,2,"obv_20",0.2,470,93
"WestAfrica",88,3,"obv_20",0.2,1607,321
"WestAfrica",88,4,"obv_20",0.2,661,143
"WestAfrica",88,5,"obv_20",0.2,218,48
"WestAfrica",88,6,"obv_20",0.2,373,86
"WestAfrica",88,7,"obv_20",0.2,2029,428
"WestAfrica",88,8,"obv_20",0.2,1316,268
"WestAfrica",88,9,"obv_20",0.2,25,5
"WestAfrica",88,10,"obv_20",0.2,185,29
"WestAfrica",89,1,"obv_20",0.2,1807,332
"WestAfrica",89,2,"obv_20",0.2,301,60
"WestAfrica",89,3,"obv_20",0.2,1732,361
"WestAfrica",89,4,"obv_20",0.2,23,4
"WestAfrica",89,5,"obv_20",0.2,711,130
"WestAfrica",89,6,"obv_20",0.2,344,68
"WestAfrica",89,7,"obv_20",0.2,1840,356
"WestAfrica",89,8,"obv_20",0.2,1783,355
"WestAfrica",89,9,"obv_20",0.2,991,204
"WestAfrica",89,10,"obv_20",0.2,59,10
"WestAfrica",90,1,"obv_20",0.2,896,180
"WestAfrica",90,2,"obv_20",0.2,1245,227
"WestAfrica",90,3,"obv_20",0.2,1507,317
"WestAfrica",90,4,"obv_20",0.2,1525,317
"WestAfrica",90,5,"obv_20",0.2,1281,279
"WestAfrica",90,6,"obv_20",0.2,469,107
"WestAfrica",90,7,"obv_20",0.2,1760,349
"WestAfrica",90,8,"obv_20",0.2,590,112
"WestAfrica",90,9,"obv_20",0.2,751,162
"WestAfrica",90,10,"obv_20",0.2,1876,351
"WestAfrica",91,1,"obv_20",0.2,910,191
"WestAfrica",91,2,"obv_20",0.2,1623,347
"WestAfrica",91,3,"obv_20",0.2,211,28
"WestAfrica",91,4,"obv_20",0.2,1132,228
"WestAfrica",91,5,"obv_20",0.2,1689,329
"WestAfrica",91,6,"obv_20",0.2,354,69
"WestAfrica",91,7,"obv_20",0.2,46,7
"WestAfrica",91,8,"obv_20",0.2,656,132
"WestAfrica",91,9,"obv_20",0.2,150,32
"WestAfrica",91,10,"obv_20",0.2,868,170
"WestAfrica",92,1,"obv_20",0.2,6,3
"WestAfrica",92,2,"obv_20",0.2,305,73
"WestAfrica",92,3,"obv_20",0.2,672,130
"WestAfrica",92,4,"obv_20",0.2,748,153
"WestAfrica",92,5,"obv_20",0.2,1760,370
"WestAfrica",92,6,"obv_20",0.2,1087,197
"WestAfrica",92,7,"obv_20",0.2,74,7
"WestAfrica",92,8,"obv_20",0.2,308,55
"WestAfrica",92,9,"obv_20",0.2,928,178
"WestAfrica",92,10,"obv_20",0.2,535,94
"WestAfrica",93,1,"obv_20",0.2,156,36
"WestAfrica",93,2,"obv_20",0.2,1465,283
"WestAfrica",93,3,"obv_20",0.2,1443,278
"WestAfrica",93,4,"obv_20",0.2,1403,274
"WestAfrica",93,5,"obv_20",0.2,64,10
"WestAfrica",93,6,"obv_20",0.2,1177,238
"WestAfrica",93,7,"obv_20",0.2,1356,257
"WestAfrica",93,8,"obv_20",0.2,1317,253
"WestAfrica",93,9,"obv_20",0.2,657,125
"WestAfrica",93,10,"obv_20",0.2,696,144
"WestAfrica",94,1,"obv_20",0.2,331,78
"WestAfrica",94,2,"obv_20",0.2,333,67
"WestAfrica",94,3,"obv_20",0.2,385,91
"WestAfrica",94,4,"obv_20",0.2,451,89
"WestAfrica",94,5,"obv_20",0.2,283,63
"WestAfrica",94,6,"obv_20",0.2,1370,268
"WestAfrica",94,7,"obv_20",0.2,560,125
"WestAfrica",94,8,"obv_20",0.2,249,45
"WestAfrica",94,9,"obv_20",0.2,47,12
"WestAfrica",94,10,"obv_20",0.2,1364,270
"WestAfrica",95,1,"obv_20",0.2,844,152
"WestAfrica",95,2,"obv_20",0.2,586,113
"WestAfrica",95,3,"obv_20",0.2,1018,195
"WestAfrica",95,4,"obv_20",0.2,328,55
"WestAfrica",95,5,"obv_20",0.2,37,7
"WestAfrica",95,6,"obv_20",0.2,629,127
"WestAfrica",95,7,"obv_20",0.2,95,18
"WestAfrica",95,8,"obv_20",0.2,1061,213
"WestAfrica",95,9,"obv_20",0.2,1061,213
"WestAfrica",95,10,"obv_20",0.2,953,185
"WestAfrica",96,1,"obv_20",0.2,1367,255
"WestAfrica",96,2,"obv_20",0.2,959,177
"WestAfrica",96,3,"obv_20",0.2,1028,198
"WestAfrica",96,4,"obv_20",0.2,362,71
"WestAfrica",96,5,"obv_20",0.2,362,71
"WestAfrica",96,6,"obv_20",0.2,33,11
"WestAfrica",96,7,"obv_20",0.2,1261,271
"WestAfrica",96,8,"obv_20",0.2,1323,267
"WestAfrica",96,9,"obv_20",0.2,399,87
"WestAfrica",96,10,"obv_20",0.2,1242,245
"WestAfrica",97,1,"obv_20",0.2,1062,209
"WestAfrica",97,2,"obv_20",0.2,330,74
"WestAfrica",97,3,"obv_20",0.2,1379,270
"WestAfrica",97,4,"obv_20",0.2,175,34
"WestAfrica",97,5,"obv_20",0.2,175,34
"WestAfrica",97,6,"obv_20",0.2,1382,255
"WestAfrica",97,7,"obv_20",0.2,547,105
"WestAfrica",97,8,"obv_20",0.2,1454,297
"WestAfrica",97,9,"obv_20",0.2,1388,311
"WestAfrica",97,10,"obv_20",0.2,688,122
"WestAfrica",98,1,"obv_20",0.2,1697,363
"WestAfrica",98,2,"obv_20",0.2,1374,286
"WestAfrica",98,3,"obv_20",0.2,1658,332
"WestAfrica",98,4,"obv_20",0.2,1760,348
"WestAfrica",98,5,"obv_20",0.2,1697,347
"WestAfrica",98,6,"obv_20",0.2,1525,306
"WestAfrica",98,7,"obv_20",0.2,1350,284
"WestAfrica",98,8,"obv_20",0.2,439,98
"WestAfrica",98,9,"obv_20",0.2,296,62
"WestAfrica",98,10,"obv_20",0.2,115,24
"WestAfrica",99,1,"obv_20",0.2,194,35
"WestAfrica",99,2,"obv_20",0.2,1779,370
"WestAfrica",99,3,"obv_20",0.2,1100,189
"WestAfrica",99,4,"obv_20",0.2,37,7
"WestAfrica",99,5,"obv_20",0.2,1270,239
"WestAfrica",99,6,"obv_20",0.2,1270,239
"WestAfrica",99,7,"obv_20",0.2,1674,335
"WestAfrica",99,8,"obv_20",0.2,829,155
"WestAfrica",99,9,"obv_20",0.2,1708,362
"WestAfrica",99,10,"obv_20",0.2,237,59
"WestAfrica",100,1,"obv_20",0.2,992,208
"WestAfrica",100,2,"obv_20",0.2,364,70
"WestAfrica",100,3,"obv_20",0.2,399,85
"WestAfrica",100,4,"obv_20",0.2,293,42
"WestAfrica",100,5,"obv_20",0.2,133,31
"WestAfrica",100,6,"obv_20",0.2,139,24
"WestAfrica",100,7,"obv_20",0.2,208,38
"WestAfrica",100,8,"obv_20",0.2,755,153
"WestAfrica",100,9,"obv_20",0.2,119,18
"WestAfrica",100,10,"obv_20",0.2,453,82
"WestAfrica",101,1,"obv_20",0.2,1720,332
"WestAfrica",101,2,"obv_20",0.2,1140,198
"WestAfrica",101,3,"obv_20",0.2,1941,415
"WestAfrica",101,4,"obv_20",0.2,1828,332
"WestAfrica",101,5,"obv_20",0.2,1907,404
"WestAfrica",101,6,"obv_20",0.2,413,100
"WestAfrica",101,7,"obv_20",0.2,1613,319
"WestAfrica",101,8,"obv_20",0.2,1396,296
"WestAfrica",101,9,"obv_20",0.2,1875,401
"WestAfrica",101,10,"obv_20",0.2,480,90
"WestAfrica",102,1,"obv_20",0.2,1282,245
"WestAfrica",102,2,"obv_20",0.2,1803,361
"WestAfrica",102,3,"obv_20",0.2,797,162
"WestAfrica",102,4,"obv_20",0.2,758,161
"WestAfrica",102,5,"obv_20",0.2,1011,184
"WestAfrica",102,6,"obv_20",0.2,498,88
"WestAfrica",102,7,"obv_20",0.2,2100,404
"WestAfrica",102,8,"obv_20",0.2,1689,352
"WestAfrica",102,9,"obv_20",0.2,1602,332
"WestAfrica",102,10,"obv_20",0.2,1602,332
"WestAfrica",103,1,"obv_20",0.2,931,191
"WestAfrica",103,2,"obv_20",0.2,54,11
"WestAfrica",103,3,"obv_20",0.2,1505,319
"WestAfrica",103,4,"obv_20",0.2,1198,225
"WestAfrica",103,5,"obv_20",0.2,1681,330
"WestAfrica",103,6,"obv_20",0.2,297,70
"WestAfrica",103,7,"obv_20",0.2,343,69
"WestAfrica",103,8,"obv_20",0.2,519,97
"WestAfrica",103,9,"obv_20",0.2,649,121
"WestAfrica",103,10,"obv_20",0.2,1322,270
"WestAfrica",104,1,"obv_20",0.2,1229,240
"WestAfrica",104,2,"obv_20",0.2,393,75
"WestAfrica",104,3,"obv_20",0.2,224,53
"WestAfrica",104,4,"obv_20",0.2,134,25
"WestAfrica",104,5,"obv_20",0.2,218,50
"WestAfrica",104,6,"obv_20",0.2,542,103
"WestAfrica",104,7,"obv_20",0.2,864,170
"WestAfrica",104,8,"obv_20",0.2,1748,358
"WestAfrica",104,9,"obv_20",0.2,352,71
"WestAfrica",104,10,"obv_20",0.2,520,102
"WestAfrica",105,1,"obv_20",0.2,165,25
"WestAfrica",105,2,"obv_20",0.2,1506,325
"WestAfrica",105,3,"obv_20",0.2,278,64
"WestAfrica",105,4,"obv_20",0.2,209,35
"WestAfrica",105,5,"obv_20",0.2,464,82
"WestAfrica",105,6,"obv_20",0.2,533,106
"WestAfrica",105,7,"obv_20",0.2,207,45
"WestAfrica",105,8,"obv_20",0.2,1178,232
"WestAfrica",105,9,"obv_20",0.2,1225,254
"WestAfrica",105,10,"obv_20",0.2,1407,262
"WestAfrica",106,1,"obv_20",0.2,743,155
"WestAfrica",106,2,"obv_20",0.2,415,92
"WestAfrica",106,3,"obv_20",0.2,884,180
"WestAfrica",106,4,"obv_20",0.2,1806,327
"WestAfrica",106,5,"obv_20",0.2,6,1
"WestAfrica",106,6,"obv_20",0.2,193,31
"WestAfrica",106,7,"obv_20",0.2,1351,263
"WestAfrica",106,8,"obv_20",0.2,1211,224
"WestAfrica",106,9,"obv_20",0.2,897,167
"WestAfrica",106,10,"obv_20",0.2,1009,188
"WestAfrica",107,1,"obv_20",0.2,1038,196
"WestAfrica",107,2,"obv_20",0.2,313,63
"WestAfrica",107,3,"obv_20",0.2,1081,208
"WestAfrica",107,4,"obv_20",0.2,1493,311
"WestAfrica",107,5,"obv_20",0.2,1530,285
"WestAfrica",107,6,"obv_20",0.2,5,1
"WestAfrica",107,7,"obv_20",0.2,552,125
"WestAfrica",107,8,"obv_20",0.2,1582,316
"WestAfrica",107,9,"obv_20",0.2,612,124
"WestAfrica",107,10,"obv_20",0.2,552,110
"WestAfrica",108,1,"obv_20",0.2,1192,236
"WestAfrica",108,2,"obv_20",0.2,7,2
"WestAfrica",108,3,"obv_20",0.2,2,1
"WestAfrica",108,4,"obv_20",0.2,290,55
"WestAfrica",108,5,"obv_20",0.2,326,60
"WestAfrica",108,6,"obv_20",0.2,1532,297
"WestAfrica",108,7,"obv_20",0.2,666,137
"WestAfrica",108,8,"obv_20",0.2,666,137
"WestAfrica",108,9,"obv_20",0.2,1109,227
"WestAfrica",108,10,"obv_20",0.2,1492,299
"WestAfrica",109,1,"obv_20",0.2,608,119
"WestAfrica",109,2,"obv_20",0.2,721,151
"WestAfrica",109,3,"obv_20",0.2,1504,281
"WestAfrica",109,4,"obv_20",0.2,1234,267
"WestAfrica",109,5,"obv_20",0.2,1347,254
"WestAfrica",109,6,"obv_20",0.2,737,152
"WestAfrica",109,7,"obv_20",0.2,1520,303
"WestAfrica",109,8,"obv_20",0.2,550,98
"WestAfrica",109,9,"obv_20",0.2,1506,304
"WestAfrica",109,10,"obv_20",0.2,1324,289
"WestAfrica",110,1,"obv_20",0.2,2056,411
"WestAfrica",110,2,"obv_20",0.2,503,101
"WestAfrica",110,3,"obv_20",0.2,1381,292
"WestAfrica",110,4,"obv_20",0.2,1564,299
"WestAfrica",110,5,"obv_20",0.2,133,28
"WestAfrica",110,6,"obv_20",0.2,1944,360
"WestAfrica",110,7,"obv_20",0.2,1474,287
"WestAfrica",110,8,"obv_20",0.2,211,40
"WestAfrica",110,9,"obv_20",0.2,1999,400
"WestAfrica",110,10,"obv_20",0.2,496,92
"WestAfrica",111,1,"obv_20",0.2,1717,331
"WestAfrica",111,2,"obv_20",0.2,1865,367
"WestAfrica",111,3,"obv_20",0.2,1834,347
"WestAfrica",111,4,"obv_20",0.2,1899,381
"WestAfrica",111,5,"obv_20",0.2,203,42
"WestAfrica",111,6,"obv_20",0.2,1770,330
"WestAfrica",111,7,"obv_20",0.2,1843,349
"WestAfrica",111,8,"obv_20",0.2,1877,386
"WestAfrica",111,9,"obv_20",0.2,1229,239
"WestAfrica",111,10,"obv_20",0.2,1826,365
"WestAfrica",112,1,"obv_20",0.2,531,111
"WestAfrica",112,2,"obv_20",0.2,1842,388
"WestAfrica",112,3,"obv_20",0.2,1856,369
"WestAfrica",112,4,"obv_20",0.2,1746,321
"WestAfrica",112,5,"obv_20",0.2,1802,355
"WestAfrica",112,6,"obv_20",0.2,1833,358
"WestAfrica",112,7,"obv_20",0.2,868,165
"WestAfrica",112,8,"obv_20",0.2,1825,358
"WestAfrica",112,9,"obv_20",0.2,1322,266
"WestAfrica",112,10,"obv_20",0.2,183,41
"WestAfrica",113,1,"obv_20",0.2,77,14
"WestAfrica",113,2,"obv_20",0.2,123,26
"WestAfrica",113,3,"obv_20",0.2,42,11
"WestAfrica",113,4,"obv_20",0.2,74,20
"WestAfrica",113,5,"obv_20",0.2,508,96
"WestAfrica",113,6,"obv_20",0.2,630,131
"WestAfrica",113,7,"obv_20",0.2,201,44
"WestAfrica",113,8,"obv_20",0.2,1560,307
"WestAfrica",113,9,"obv_20",0.2,1501,257
"WestAfrica",113,10,"obv_20",0.2,1036,206
"WestAfrica",114,1,"obv_20",0.2,536,78
"WestAfrica",114,2,"obv_20",0.2,1003,203
"WestAfrica",114,3,"obv_20",0.2,823,172
"WestAfrica",114,4,"obv_20",0.2,324,63
"WestAfrica",114,5,"obv_20",0.2,630,134
"WestAfrica",114,6,"obv_20",0.2,630,134
"WestAfrica",114,7,"obv_20",0.2,501,103
"WestAfrica",114,8,"obv_20",0.2,1285,243
"WestAfrica",114,9,"obv_20",0.2,652,131
"WestAfrica",114,10,"obv_20",0.2,63,17
"WestAfrica",115,1,"obv_20",0.2,849,176
"WestAfrica",115,2,"obv_20",0.2,2064,407
"WestAfrica",115,3,"obv_20",0.2,1782,324
"WestAfrica",115,4,"obv_20",0.2,398,76
"WestAfrica",115,5,"obv_20",0.2,1678,335
"WestAfrica",115,6,"obv_20",0.2,2178,428
"WestAfrica",115,7,"obv_20",0.2,433,99
"WestAfrica",115,8,"obv_20",0.2,1495,276
"WestAfrica",115,9,"obv_20",0.2,1825,336
"WestAfrica",115,10,"obv_20",0.2,1701,343
"WestAfrica",116,1,"obv_20",0.2,1150,212
"WestAfrica",116,2,"obv_20",0.2,1711,320
"WestAfrica",116,3,"obv_20",0.2,893,179
"WestAfrica",116,4,"obv_20",0.2,411,80
"WestAfrica",116,5,"obv_20",0.2,274,60
"WestAfrica",116,6,"obv_20",0.2,1867,400
"WestAfrica",116,7,"obv_20",0.2,1867,400
"WestAfrica",116,8,"obv_20",0.2,919,156
"WestAfrica",116,9,"obv_20",0.2,407,77
"WestAfrica",116,10,"obv_20",0.2,1946,377
"WestAfrica",117,1,"obv_20",0.2,1279,247
"WestAfrica",117,2,"obv_20",0.2,1524,317
"WestAfrica",117,3,"obv_20",0.2,1122,240
"WestAfrica",117,4,"obv_20",0.2,1045,218
"WestAfrica",117,5,"obv_20",0.2,1468,305
"WestAfrica",117,6,"obv_20",0.2,786,149
"WestAfrica",117,7,"obv_20",0.2,126,25
"WestAfrica",117,8,"obv_20",0.2,172,36
"WestAfrica",117,9,"obv_20",0.2,1393,261
"WestAfrica",117,10,"obv_20",0.2,1424,298
"WestAfrica",118,1,"obv_20",0.2,440,87
"WestAfrica",118,2,"obv_20",0.2,1734,323
"WestAfrica",118,3,"obv_20",0.2,1698,330
"WestAfrica",118,4,"obv_20",0.2,1636,302
"WestAfrica",118,5,"obv_20",0.2,247,56
"WestAfrica",118,6,"obv_20",0.2,415,86
"WestAfrica",118,7,"obv_20",0.2,1775,368
"WestAfrica",118,8,"obv_20",0.2,224,40
"WestAfrica",118,9,"obv_20",0.2,531,105
"WestAfrica",118,10,"obv_20",0.2,1763,364
"WestAfrica",119,1,"obv_20",0.2,1717,339
"WestAfrica",119,2,"obv_20",0.2,1960,417
"WestAfrica",119,3,"obv_20",0.2,1311,285
"WestAfrica",119,4,"obv_20",0.2,1816,379
"WestAfrica",119,5,"obv_20",0.2,1824,347
"WestAfrica",119,6,"obv_20",0.2,1654,352
"WestAfrica",119,7,"obv_20",0.2,270,52
"WestAfrica",119,8,"obv_20",0.2,1826,378
"WestAfrica",119,9,"obv_20",0.2,1826,378
"WestAfrica",119,10,"obv_20",0.2,1753,326
"WestAfrica",120,1,"obv_20",0.2,471,93
"WestAfrica",120,2,"obv_20",0.2,121,28
"WestAfrica",120,3,"obv_20",0.2,103,20
"WestAfrica",120,4,"obv_20",0.2,179,30
"WestAfrica",120,5,"obv_20",0.2,269,53
"WestAfrica",120,6,"obv_20",0.2,1666,342
"WestAfrica",120,7,"obv_20",0.2,491,90
"WestAfrica",120,8,"obv_20",0.2,665,127
"WestAfrica",120,9,"obv_20",0.2,586,128
"WestAfrica",120,10,"obv_20",0.2,925,163
"WestAfrica",121,1,"obv_20",0.2,598,116
"WestAfrica",121,2,"obv_20",0.2,2175,459
"WestAfrica",121,3,"obv_20",0.2,1952,396
"WestAfrica",121,4,"obv_20",0.2,1895,397
"WestAfrica",121,5,"obv_20",0.2,1913,383
"WestAfrica",121,6,"obv_20",0.2,2023,427
"WestAfrica",121,7,"obv_20",0.2,1967,398
"WestAfrica",121,8,"obv_20",0.2,1963,400
"WestAfrica",121,9,"obv_20",0.2,1975,397
"WestAfrica",121,10,"obv_20",0.2,2117,446
"WestAfrica",122,1,"obv_20",0.2,256,55
"WestAfrica",122,2,"obv_20",0.2,363,81
"WestAfrica",122,3,"obv_20",0.2,623,125
"WestAfrica",122,4,"obv_20",0.2,1544,318
"WestAfrica",122,5,"obv_20",0.2,988,209
"WestAfrica",122,6,"obv_20",0.2,564,124
"WestAfrica",122,7,"obv_20",0.2,1767,344
"WestAfrica",122,8,"obv_20",0.2,1808,333
"WestAfrica",122,9,"obv_20",0.2,519,112
"WestAfrica",122,10,"obv_20",0.2,1397,287
"WestAfrica",123,1,"obv_20",0.2,1771,353
"WestAfrica",123,2,"obv_20",0.2,1883,379
"WestAfrica",123,3,"obv_20",0.2,1814,393
"WestAfrica",123,4,"obv_20",0.2,250,57
"WestAfrica",123,5,"obv_20",0.2,1939,375
"WestAfrica",123,6,"obv_20",0.2,1891,385
"WestAfrica",123,7,"obv_20",0.2,343,73
"WestAfrica",123,8,"obv_20",0.2,343,73
"WestAfrica",123,9,"obv_20",0.2,1935,387
"WestAfrica",123,10,"obv_20",0.2,50,14
"WestAfrica",124,1,"obv_20",0.2,2120,448
"WestAfrica",124,2,"obv_20",0.2,1660,330
"WestAfrica",124,3,"obv_20",0.2,356,75
"WestAfrica",124,4,"obv_20",0.2,1352,237
"WestAfrica",124,5,"obv_20",0.2,1386,308
"WestAfrica",124,6,"obv_20",0.2,2067,415
"WestAfrica",124,7,"obv_20",0.2,1372,258
"WestAfrica",124,8,"obv_20",0.2,1999,399
"WestAfrica",124,9,"obv_20",0.2,1919,375
"WestAfrica",124,10,"obv_20",0.2,1753,353
"WestAfrica",125,1,"obv_20",0.2,51,14
"WestAfrica",125,2,"obv_20",0.2,547,99
"WestAfrica",125,3,"obv_20",0.2,189,31
"WestAfrica",125,4,"obv_20",0.2,259,57
"WestAfrica",125,5,"obv_20",0.2,937,193
"WestAfrica",125,6,"obv_20",0.2,542,141
"WestAfrica",125,7,"obv_20",0.2,119,28
"WestAfrica",125,8,"obv_20",0.2,242,47
"WestAfrica",125,9,"obv_20",0.2,573,126
"WestAfrica",125,10,"obv_20",0.2,293,57
"WestAfrica",126,1,"obv_20",0.2,995,222
"WestAfrica",126,2,"obv_20",0.2,1571,293
"WestAfrica",126,3,"obv_20",0.2,1918,380
"WestAfrica",126,4,"obv_20",0.2,1683,354
"WestAfrica",126,5,"obv_20",0.2,720,149
"WestAfrica",126,6,"obv_20",0.2,1295,244
"WestAfrica",126,7,"obv_20",0.2,1800,325
"WestAfrica",126,8,"obv_20",0.2,1846,379
"WestAfrica",126,9,"obv_20",0.2,39,7
"WestAfrica",126,10,"obv_20",0.2,1921,400
"WestAfrica",127,1,"obv_20",0.2,2101,416
"WestAfrica",127,2,"obv_20",0.2,2023,390
