"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"WestAfrica","A",0,5260,50.2288253567158,33.760358026645,67.52071605329
"WestAfrica","A",0,5280,51.0522487232193,33.760358026645,67.52071605329
"WestAfrica","A",0,5300,51.0522487232193,34.3779255515227,67.52071605329
"WestAfrica","A",0,5320,51.0522487232193,34.5837813931486,68.3441394197936
"WestAfrica","A",0,5340,51.0522487232193,34.5837813931486,68.3441394197936
"WestAfrica","A",0,5360,51.8756720897228,34.5837813931486,68.3441394197936
"WestAfrica","A",0,5380,51.8756720897228,34.5837813931486,68.3441394197936
"WestAfrica","A",0,5400,51.8756720897228,34.5837813931486,69.1675627862971
"WestAfrica","A",0,5420,51.8756720897228,34.5837813931486,69.1675627862971
"WestAfrica","A",0,5440,52.6990954562264,35.4072047596521,69.1675627862971
"WestAfrica","A",0,5460,52.6990954562264,35.4072047596521,69.1675627862971
"WestAfrica","A",0,5480,52.6990954562264,35.4072047596521,69.9909861528007
"WestAfrica","A",0,5500,52.6990954562264,35.4072047596521,69.9909861528007
"WestAfrica","A",0,5520,53.1108071394781,35.4072047596521,69.9909861528007
"WestAfrica","A",0,5540,53.5225188227299,36.2306281261556,70.8144095193042
"WestAfrica","A",0,5560,53.5225188227299,36.2306281261556,70.8144095193042
"WestAfrica","A",0,5580,53.5225188227299,36.2306281261556,70.8144095193042
"WestAfrica","A",0,5600,53.5225188227299,36.2306281261556,71.6378328858077
"WestAfrica","A",0,5620,54.3459421892334,36.2306281261556,71.6378328858077
"WestAfrica","A",0,5640,54.3459421892334,36.2306281261556,71.6378328858077
"WestAfrica","A",0,5660,54.3459421892334,36.2306281261556,71.8436887274336
"WestAfrica","A",0,5680,54.3459421892334,36.2306281261556,72.4612562523113
"WestAfrica","A",0,5700,54.3459421892334,36.8481956510333,72.4612562523113
"WestAfrica","A",0,5720,55.169365555737,37.0540514926592,73.2846796188148
"WestAfrica","A",0,5740,55.169365555737,37.0540514926592,73.2846796188148
"WestAfrica","A",0,5760,55.169365555737,37.0540514926592,73.2846796188148
"WestAfrica","A",0,5780,55.5810772389888,37.0540514926592,73.2846796188148
"WestAfrica","A",0,5800,55.9927889222405,37.0540514926592,74.1081029853183
"WestAfrica","A",0,5820,55.9927889222405,37.8774748591627,74.1081029853183
"WestAfrica","A",0,5840,55.9927889222405,37.8774748591627,74.1081029853183
"WestAfrica","A",0,5860,56.4045006054923,37.8774748591627,74.9315263518219
"WestAfrica","A",0,5880,56.8162122887441,37.8774748591627,74.9315263518219
"WestAfrica","A",0,5900,56.8162122887441,37.8774748591627,74.9315263518219
"WestAfrica","A",0,5920,56.8162122887441,37.8774748591627,75.1373821934478
"WestAfrica","A",0,5940,56.8162122887441,37.8774748591627,75.7549497183254
"WestAfrica","A",0,5960,57.6396356552476,38.4950423840404,75.7549497183254
"WestAfrica","A",0,5980,57.6396356552476,38.7008982256662,75.7549497183254
"WestAfrica","A",0,6000,57.6396356552476,38.7008982256662,76.578373084829
"WestAfrica","A",0,6020,57.6396356552476,38.7008982256662,76.578373084829
"WestAfrica","A",0,6040,57.6396356552476,38.7008982256662,76.578373084829
