"scenario","particle_id","eff_name","efficacy","doses_B","n_prevented_hcw","ppe_efficacy","averted","base_pool","dda_B","dda_A","scenario_label"
"WestAfrica",42,"obv_70",0.7,886.7,621.2,0.465000593768734,434.84,1657.38501701571,40.7828166681998,76.2296484691246,"West Africa (Worst)"
"WestAfrica",42,"obv_80",0.8,973.5,773.8,0.465000593768734,619.04,1819.62818773519,31.4519255621608,58.7887111571203,"West Africa (Worst)"
"WestAfrica",43,"obv_20",0.2,960.8,194.9,0.689768227074884,38.98,3097.03932302227,492.97075423294,1589.04018626079,"West Africa (Worst)"
"WestAfrica",43,"obv_30",0.3,975.8,298.2,0.689768227074884,89.46,3145.39026998869,218.153364632238,703.194784258594,"West Africa (Worst)"
"WestAfrica",43,"obv_40",0.4,1043,421.5,0.689768227074884,168.6,3362.00251239824,123.724792408066,398.81405841023,"West Africa (Worst)"
"WestAfrica",43,"obv_50",0.5,817.3,408,0.689768227074884,204,2634.48193037688,80.1274509803922,258.282542193811,"West Africa (Worst)"
"WestAfrica",43,"obv_60",0.6,1116.3,671.1,0.689768227074884,402.66,3598.2774732408,55.4462822232156,178.725350083982,"West Africa (Worst)"
"WestAfrica",43,"obv_70",0.7,805.7,560.7,0.689768227074884,392.49,2597.09053138951,41.055823078295,132.339194954751,"West Africa (Worst)"
"WestAfrica",43,"obv_80",0.8,1033.8,837.1,0.689768227074884,669.68,3332.3472649255,30.8744474973121,99.520584903999,"West Africa (Worst)"
"WestAfrica",44,"obv_20",0.2,1561,328,0.405425560633559,65.6,2625.40717637198,475.914634146341,800.429017186579,"West Africa (Worst)"
"WestAfrica",44,"obv_30",0.3,1826,555,0.405425560633559,166.5,3071.10410253378,219.339339339339,368.901393697752,"West Africa (Worst)"
"WestAfrica",44,"obv_40",0.4,71,30,0.405425560633559,12,119.413138707502,118.333333333333,199.021897845837,"West Africa (Worst)"
"WestAfrica",44,"obv_50",0.5,887,399,0.405425560633559,199.5,1491.82329624724,88.922305764411,149.556220175162,"West Africa (Worst)"
"WestAfrica",44,"obv_60",0.6,1717,990,0.405425560633559,594,2887.77970648987,57.8114478114478,97.2316399491539,"West Africa (Worst)"
"WestAfrica",44,"obv_70",0.7,1752,1230,0.405425560633559,861,2946.64533824709,40.6968641114983,68.4470461846014,"West Africa (Worst)"
"WestAfrica",44,"obv_80",0.8,1637,1281,0.405425560633559,1024.8,2753.2296910448,31.9476971116315,53.7320392475566,"West Africa (Worst)"
"WestAfrica",45,"obv_20",0.2,1163.2,234.4,0.799225718358976,46.88,5793.57072276694,496.245733788396,2471.65986466166,"West Africa (Worst)"
"WestAfrica",45,"obv_30",0.3,1135.9,337.4,0.799225718358976,101.22,5657.59713204175,224.441809918988,1117.88127485512,"West Africa (Worst)"
"WestAfrica",45,"obv_40",0.4,1219.1,483.5,0.799225718358976,193.4,6071.99283710899,126.070320579111,627.920665678282,"West Africa (Worst)"
"WestAfrica",45,"obv_50",0.5,717.9,346.6,0.799225718358976,173.3,3575.65717148761,82.8505481823427,412.65518424554,"West Africa (Worst)"
"WestAfrica",45,"obv_60",0.6,1265.5,766.1,0.799225718358976,459.66,6303.09813416572,55.0624374537702,274.250451819419,"West Africa (Worst)"
"WestAfrica",45,"obv_70",0.7,783,542.8,0.799225718358976,379.96,3899.90188783228,41.2148647226024,205.279602475644,"West Africa (Worst)"
"WestAfrica",45,"obv_80",0.8,929.8,742.7,0.799225718358976,594.16,4631.07123283072,31.2979668776087,155.886334752616,"West Africa (Worst)"
"WestAfrica",46,"obv_20",0.2,793.5,157,0.576474578565984,31.4,1873.55931861961,505.414012738853,1193.34988447109,"West Africa (Worst)"
"WestAfrica",46,"obv_30",0.3,1263,378.3,0.576474578565984,113.49,2982.11142963651,222.574676182924,525.528492314127,"West Africa (Worst)"
"WestAfrica",46,"obv_40",0.4,1075.2,436.1,0.576474578565984,174.44,2538.69058522975,123.274478330658,291.067482828451,"West Africa (Worst)"
"WestAfrica",46,"obv_50",0.5,1675.2,822.9,0.576474578565984,411.45,3955.37059930886,81.4290922347794,192.26494588936,"West Africa (Worst)"
"WestAfrica",46,"obv_60",0.6,1391.3,832.6,0.576474578565984,499.56,3285.04483931376,55.7010168948675,131.517528998069,"West Africa (Worst)"
"WestAfrica",46,"obv_70",0.7,797,556,0.576474578565984,389.2,1881.82328536841,40.9558067831449,96.702121550278,"West Africa (Worst)"
"WestAfrica",46,"obv_80",0.8,1341.9,1080.7,0.576474578565984,864.56,3168.40485148792,31.0423799389285,73.2951987482168,"West Africa (Worst)"
"WestAfrica",47,"obv_20",0.2,248,54,0.338779966491403,10.8,375.064256120691,459.259259259259,694.563437260538,"West Africa (Worst)"
"WestAfrica",47,"obv_30",0.3,1960,560,0.338779966491403,168,2964.21750805062,233.333333333333,352.883036672693,"West Africa (Worst)"
"WestAfrica",47,"obv_40",0.4,1551,636,0.338779966491403,254.4,2345.66395662577,121.933962264151,184.407543759888,"West Africa (Worst)"
"WestAfrica",47,"obv_50",0.5,219,113,0.338779966491403,56.5,331.205935848513,77.5221238938053,117.241039238412,"West Africa (Worst)"
"WestAfrica",47,"obv_60",0.6,1941,1150,0.338779966491403,690,2935.48274649299,56.2608695652174,85.0864564200865,"West Africa (Worst)"
"WestAfrica",47,"obv_70",0.7,1163,812,0.338779966491403,568.4,1758.86987850146,40.9218859957776,61.8884545567018,"West Africa (Worst)"
"WestAfrica",47,"obv_80",0.8,100,78,0.338779966491403,62.4,151.23558714544,32.0512820512821,48.4729445978973,"West Africa (Worst)"
"WestAfrica",48,"obv_20",0.2,930,178,0.825277498172461,35.6,5322.72598132759,522.47191011236,2990.29549512786,"West Africa (Worst)"
"WestAfrica",48,"obv_30",0.3,212,80,0.825277498172461,24,1213.35258929188,176.666666666667,1011.12715774323,"West Africa (Worst)"
"WestAfrica",48,"obv_40",0.4,132,61,0.825277498172461,24.4,755.483687672304,108.196721311475,619.24892432156,"West Africa (Worst)"
"WestAfrica",48,"obv_50",0.5,2033,1010,0.825277498172461,505,11635.5934624075,80.5148514851485,460.815582669605,"West Africa (Worst)"
"WestAfrica",48,"obv_60",0.6,2112,1303,0.825277498172461,781.8,12087.7390027569,54.0291634689179,309.228421661726,"West Africa (Worst)"
"WestAfrica",48,"obv_70",0.7,1992,1407,0.825277498172461,984.9,11400.9356503275,40.4508071885471,231.514583213067,"West Africa (Worst)"
"WestAfrica",48,"obv_80",0.8,1922,1541,0.825277498172461,1232.8,11000.3003614104,31.1810512654121,178.460421177975,"West Africa (Worst)"
"WestAfrica",49,"obv_20",0.2,1334.2,272.7,0.547500400288185,54.54,2948.51089558912,489.255592225889,1081.22878459447,"West Africa (Worst)"
"WestAfrica",49,"obv_30",0.3,1516.3,452.8,0.547500400288185,135.84,3350.9421908123,223.247938751472,493.366046939385,"West Africa (Worst)"
"WestAfrica",49,"obv_40",0.4,1804.2,713.6,0.547500400288185,285.44,3987.18584756549,126.415358744395,279.371205687044,"West Africa (Worst)"
"WestAfrica",49,"obv_50",0.5,1020.1,512.4,0.547500400288185,256.2,2254.36663513001,79.6330991412959,175.984905162374,"West Africa (Worst)"
"WestAfrica",49,"obv_60",0.6,1370.4,834.7,0.547500400288185,500.82,3028.51096635836,54.7262489517192,120.942093620796,"West Africa (Worst)"
"WestAfrica",49,"obv_70",0.7,898.2,635.8,0.547500400288185,445.06,1984.97413162805,40.363097110502,89.2002935167416,"West Africa (Worst)"
"WestAfrica",49,"obv_80",0.8,1351.1,1079.8,0.547500400288185,863.84,2985.85899492614,31.2812557881089,69.1299081988826,"West Africa (Worst)"
"WestAfrica",50,"obv_20",0.2,1227.5,237.5,0.576474578565984,47.5,2898.29119547017,516.842105263158,1220.33313493481,"West Africa (Worst)"
"WestAfrica",50,"obv_30",0.3,985.3,288.1,0.576474578565984,86.43,2326.42469645357,227.999537197732,538.337312612187,"West Africa (Worst)"
"WestAfrica",50,"obv_40",0.4,1409.5,564,0.576474578565984,225.6,3328.01746640749,124.955673758865,295.037009433288,"West Africa (Worst)"
"WestAfrica",50,"obv_50",0.5,1230,615.5,0.576474578565984,307.75,2904.19402886216,79.9350121852153,188.737223646607,"West Africa (Worst)"
"WestAfrica",50,"obv_60",0.6,1294.4,778.1,0.576474578565984,466.86,3056.25101703999,55.4513130274601,130.927944867411,"West Africa (Worst)"
"WestAfrica",50,"obv_70",0.7,1347.4,942.2,0.576474578565984,659.54,3181.39108495031,40.8587803620705,96.4730292309885,"West Africa (Worst)"
"WestAfrica",50,"obv_80",0.8,1035.2,823,0.576474578565984,658.4,2444.24525095781,31.4459295261239,74.2480331396663,"West Africa (Worst)"
"WestAfrica",53,"obv_20",0.2,505.6,98.5,0.453128550887144,19.7,924.5317173171,513.299492385787,938.610880524975,"West Africa (Worst)"
"WestAfrica",53,"obv_30",0.3,244.9,75,0.453128550887144,22.5,447.82005057547,217.688888888889,398.062267178196,"West Africa (Worst)"
"WestAfrica",53,"obv_40",0.4,438.1,179.4,0.453128550887144,71.76,801.102344455344,122.101449275362,223.272671252883,"West Africa (Worst)"
"WestAfrica",53,"obv_50",0.5,718,354,0.453128550887144,177,1312.92281058876,81.1299435028249,148.352859953532,"West Africa (Worst)"
"WestAfrica",53,"obv_60",0.6,762.3,456.7,0.453128550887144,274.02,1393.92905085211,55.6382745784979,101.739219827174,"West Africa (Worst)"
"WestAfrica",53,"obv_70",0.7,589.2,418.9,0.453128550887144,293.23,1077.40128133551,40.1868840159602,73.4850650571574,"West Africa (Worst)"
"WestAfrica",53,"obv_80",0.8,551.3,447.5,0.453128550887144,358,1008.09797420276,30.7988826815642,56.31832258116,"West Africa (Worst)"
"WestAfrica",54,"obv_20",0.2,837,159.5,0.876431007090306,31.9,6773.54391495034,524.764890282132,4246.73599683407,"West Africa (Worst)"
"WestAfrica",54,"obv_30",0.3,896.3,264,0.876431007090306,79.2,7253.43776698924,226.338383838384,1831.67620378516,"West Africa (Worst)"
"WestAfrica",54,"obv_40",0.4,907.4,371.2,0.876431007090306,148.48,7343.26612715166,122.225215517241,989.125286523661,"West Africa (Worst)"
"WestAfrica",54,"obv_50",0.5,1040.7,521.6,0.876431007090306,260.8,8422.01571360672,79.8082822085889,645.860100736711,"West Africa (Worst)"
"WestAfrica",54,"obv_60",0.6,673.8,405.5,0.876431007090306,243.3,5452.82424121092,55.3884093711467,448.238737460824,"West Africa (Worst)"
"WestAfrica",54,"obv_70",0.7,552.5,383.7,0.876431007090306,268.59,4471.186395472,41.1407721806471,332.937666739045,"West Africa (Worst)"
"WestAfrica",54,"obv_80",0.8,534.2,423,0.876431007090306,338.4,4323.0909908799,31.5721040189125,255.501831612287,"West Africa (Worst)"
"WestAfrica",55,"obv_20",0.2,1578.3,313.8,0.612808481880749,62.76,4076.27731017057,502.963671128107,1299.00487895812,"West Africa (Worst)"
"WestAfrica",55,"obv_30",0.3,1467.1,433.7,0.612808481880749,130.11,3789.080936293,225.516870340481,582.442692536008,"West Africa (Worst)"
"WestAfrica",55,"obv_40",0.4,1529.2,606.1,0.612808481880749,242.44,3949.46668105736,126.150800197987,325.809823548702,"West Africa (Worst)"
"WestAfrica",55,"obv_50",0.5,1013.6,516.3,0.612808481880749,258.15,2617.82594030849,78.5279876041061,202.814328127716,"West Africa (Worst)"
"WestAfrica",55,"obv_60",0.6,1564.2,943.3,0.612808481880749,565.98,4039.86122319509,55.2740379518711,142.756324364645,"West Africa (Worst)"
"WestAfrica",55,"obv_70",0.7,1609.3,1130.1,0.612808481880749,791.07,4156.34104749255,40.6866648969118,105.081498413353,"West Africa (Worst)"
"WestAfrica",55,"obv_80",0.8,1708.7,1367.4,0.612808481880749,1093.92,4413.06154716369,31.2399444200673,80.6834420645695,"West Africa (Worst)"
"WestAfrica",57,"obv_20",0.2,1521.5,296.6,0.767747210314034,59.32,6551.05155919657,512.98044504383,2208.7159673623,"West Africa (Worst)"
"WestAfrica",57,"obv_30",0.3,1307.5,389,0.767747210314034,116.7,5629.6417441009,224.07883461868,964.805783050711,"West Africa (Worst)"
"WestAfrica",57,"obv_40",0.4,1361.6,547.1,0.767747210314034,218.84,5862.57758987975,124.437945530982,535.786655993397,"West Africa (Worst)"
"WestAfrica",57,"obv_50",0.5,1538.4,765.6,0.767747210314034,382.8,6623.81710066908,80.3761755485893,346.071948833285,"West Africa (Worst)"
"WestAfrica",57,"obv_60",0.6,1463.1,877,0.767747210314034,526.2,6299.60140404896,55.6100342075257,239.437529610375,"West Africa (Worst)"
"WestAfrica",57,"obv_70",0.7,1290.9,899.6,0.767747210314034,629.72,5558.16789863086,40.9991742361685,176.52823155151,"West Africa (Worst)"
"WestAfrica",57,"obv_80",0.8,1618,1291.7,0.767747210314034,1033.36,6966.54710665793,31.3153208949446,134.83291605361,"West Africa (Worst)"
"WestAfrica",58,"obv_20",0.2,1846.9,364.4,0.715686633510802,72.88,6496.00130590473,506.833150384193,1782.65677988604,"West Africa (Worst)"
"WestAfrica",58,"obv_30",0.3,1656.9,498.5,0.715686633510802,149.55,5827.72460000733,221.584754262788,779.368050820105,"West Africa (Worst)"
"WestAfrica",58,"obv_40",0.4,1897.7,760.4,0.715686633510802,304.16,6674.67739358677,124.783008942662,438.892516674564,"West Africa (Worst)"
"WestAfrica",58,"obv_50",0.5,1520.5,766.9,0.715686633510802,383.45,5347.97227008941,79.3062980831921,278.939745473434,"West Africa (Worst)"
"WestAfrica",58,"obv_60",0.6,1480,896.3,0.715686633510802,537.78,5205.52381435865,55.0410948715088,193.593060893252,"West Africa (Worst)"
"WestAfrica",58,"obv_70",0.7,1692.2,1170.5,0.715686633510802,819.35,5951.88337747143,41.305913223897,145.283050649208,"West Africa (Worst)"
"WestAfrica",58,"obv_80",0.8,1607.6,1285.2,0.715686633510802,1028.16,5654.32438105606,31.271397447868,109.989191975102,"West Africa (Worst)"
"WestAfrica",61,"obv_20",0.2,1352.5,267.7,0.896422381644977,53.54,13057.8403083586,505.229734777736,4877.7886844821,"West Africa (Worst)"
"WestAfrica",61,"obv_30",0.3,1546,459.7,0.896422381644977,137.91,14926.0045225304,224.204191139149,2164.60075738241,"West Africa (Worst)"
"WestAfrica",61,"obv_40",0.4,1273.2,521.6,0.896422381644977,208.64,12292.2308913879,122.04754601227,1178.31967900574,"West Africa (Worst)"
"WestAfrica",61,"obv_50",0.5,1060.4,528.4,0.896422381644977,264.2,10237.73298557,80.2725208175625,774.998712003785,"West Africa (Worst)"
"WestAfrica",61,"obv_60",0.6,1412,840,0.896422381644977,504,13632.2887359721,56.031746031746,540.963838729053,"West Africa (Worst)"
"WestAfrica",61,"obv_70",0.7,987,692.3,0.896422381644977,484.61,9529.08568158958,40.7337859309548,393.268223172843,"West Africa (Worst)"
"WestAfrica",61,"obv_80",0.8,1119.8,887.7,0.896422381644977,710.16,10811.2159536414,31.5365551425031,304.472680906876,"West Africa (Worst)"
"WestAfrica",62,"obv_20",0.2,518.4,102.5,0.576250546926332,20.5,1223.36441083235,505.756097560976,1193.52625447059,"West Africa (Worst)"
"WestAfrica",62,"obv_30",0.3,819,239.5,0.576250546926332,71.85,1932.74585739139,227.974947807933,537.994671507695,"West Africa (Worst)"
"WestAfrica",62,"obv_40",0.4,966.1,380.4,0.576250546926332,152.16,2279.88494850528,126.984752891693,299.669420150536,"West Africa (Worst)"
"WestAfrica",62,"obv_50",0.5,902,448,0.576250546926332,224,2128.61631668747,80.5357142857143,190.055028275667,"West Africa (Worst)"
"WestAfrica",62,"obv_60",0.6,558.8,333.9,0.576250546926332,200.34,1318.70376692346,55.7851652191275,131.646577510578,"West Africa (Worst)"
"WestAfrica",62,"obv_70",0.7,681.3,474.1,0.576250546926332,331.87,1607.78968576405,41.0582456986169,96.892740275653,"West Africa (Worst)"
"WestAfrica",62,"obv_80",0.8,747.5,597.5,0.576250546926332,478,1764.01407619056,31.2761506276151,73.8081203427011,"West Africa (Worst)"
"WestAfrica",65,"obv_20",0.2,1199.8,241.7,0.658184789880188,48.34,3510.08370744956,496.400496483244,1452.24812058319,"West Africa (Worst)"
"WestAfrica",65,"obv_30",0.3,1497.6,447.6,0.658184789880188,134.28,4381.31468601139,223.056300268097,652.563998512271,"West Africa (Worst)"
"WestAfrica",65,"obv_40",0.4,1207.5,486.6,0.658184789880188,194.64,3532.61049903763,124.075215782984,362.989159375013,"West Africa (Worst)"
"WestAfrica",65,"obv_50",0.5,1235.7,611.8,0.658184789880188,305.9,3615.11121628223,80.7911082052959,236.359020351895,"West Africa (Worst)"
"WestAfrica",65,"obv_60",0.6,1313,790.5,0.658184789880188,474.3,3841.25679936762,55.3658022348724,161.97582961702,"West Africa (Worst)"
"WestAfrica",65,"obv_70",0.7,1037.8,722,0.658184789880188,505.4,3036.14341689544,41.0684606252473,120.148136798395,"West Africa (Worst)"
"WestAfrica",65,"obv_80",0.8,1335.3,1068.3,0.658184789880188,854.64,3906.49672825254,31.2482448750351,91.4185324406192,"West Africa (Worst)"
"WestAfrica",66,"obv_20",0.2,1749.1,354.1,0.598649901526382,70.82,4358.04054029645,493.956509460604,1230.73723250394,"West Africa (Worst)"
"WestAfrica",66,"obv_30",0.3,1614,485.8,0.598649901526382,145.74,4021.42669489364,221.490325236723,551.863139137319,"West Africa (Worst)"
"WestAfrica",66,"obv_40",0.4,1665.7,672.2,0.598649901526382,268.88,4150.24191182425,123.899137161559,308.705884545094,"West Africa (Worst)"
"WestAfrica",66,"obv_50",0.5,1691.9,843.7,0.598649901526382,421.85,4215.52157688386,80.2133459760578,199.858792314039,"West Africa (Worst)"
"WestAfrica",66,"obv_60",0.6,1657,994.5,0.598649901526382,596.7,4128.56507648003,55.5387967152673,138.379925472768,"West Africa (Worst)"
"WestAfrica",66,"obv_70",0.7,1413.4,995,0.598649901526382,696.5,3521.61368684181,40.5857860732233,101.123149658056,"West Africa (Worst)"
"WestAfrica",66,"obv_80",0.8,1586.6,1270.9,0.598649901526382,1016.72,3953.15712151069,31.2101660240774,77.7629459735363,"West Africa (Worst)"
"WestAfrica",69,"obv_20",0.2,1355.5,275.8,0.896422381644977,55.16,13086.8040946248,491.479332849891,4745.03411697781,"West Africa (Worst)"
"WestAfrica",69,"obv_30",0.3,1009.9,303.6,0.896422381644977,91.08,9750.17591675514,221.761089152394,2141.01359612541,"West Africa (Worst)"
"WestAfrica",69,"obv_40",0.4,1160.2,469.9,0.896422381644977,187.96,11201.2616086932,123.451798254948,1191.87716627934,"West Africa (Worst)"
"WestAfrica",69,"obv_50",0.5,1116.1,559.1,0.896422381644977,279.55,10775.4939505797,79.8497585405115,770.917113259143,"West Africa (Worst)"
"WestAfrica",69,"obv_60",0.6,1101.9,657.7,0.896422381644977,394.62,10638.3986955862,55.8461304546146,539.171795427813,"West Africa (Worst)"
"WestAfrica",69,"obv_70",0.7,944.2,656.8,0.896422381644977,459.76,9115.86899752471,41.0736036192796,396.549025470885,"West Africa (Worst)"
"WestAfrica",69,"obv_80",0.8,804.9,645.5,0.896422381644977,516.4,7770.98385522944,31.1735089078234,300.967616391535,"West Africa (Worst)"
"WestAfrica",70,"obv_20",0.2,1349.9,265.8,0.502804938842464,53.16,2715.03099177464,507.863054928518,1021.45635506947,"West Africa (Worst)"
"WestAfrica",70,"obv_30",0.3,838.1,251.3,0.502804938842464,75.39,1685.6563258066,222.337179997347,447.183001938347,"West Africa (Worst)"
"WestAfrica",70,"obv_40",0.4,988.6,401.8,0.502804938842464,160.72,1988.3544251192,123.021403683425,247.430864250772,"West Africa (Worst)"
"WestAfrica",70,"obv_50",0.5,1093.3,551.5,0.502804938842464,275.75,2198.93576065428,79.2964641885766,159.487634498951,"West Africa (Worst)"
"WestAfrica",70,"obv_60",0.6,1300.7,774.2,0.502804938842464,464.52,2616.07586562062,56.0018944286575,112.635661139267,"West Africa (Worst)"
"WestAfrica",70,"obv_70",0.7,898.4,626.8,0.502804938842464,438.76,1806.93669383683,40.9517731789589,82.365607340543,"West Africa (Worst)"
"WestAfrica",70,"obv_80",0.8,1159.5,934,0.502804938842464,747.2,2332.08269869079,31.0358672376874,62.4219137765201,"West Africa (Worst)"
"WestAfrica",73,"obv_20",0.2,1054.2,208,0.366378440977445,41.6,1663.76914577566,506.826923076923,799.889012392146,"West Africa (Worst)"
"WestAfrica",73,"obv_30",0.3,1345.3,407.9,0.366378440977445,122.37,2123.19164467084,219.874152161477,347.011791234917,"West Africa (Worst)"
"WestAfrica",73,"obv_40",0.4,1135.6,455.5,0.366378440977445,182.2,1792.23699672059,124.654226125137,196.732930485245,"West Africa (Worst)"
"WestAfrica",73,"obv_50",0.5,814.3,404.5,0.366378440977445,202.25,1285.15197818737,80.5241038318912,127.08548610011,"West Africa (Worst)"
"WestAfrica",73,"obv_60",0.6,1149.1,684,0.366378440977445,410.4,1813.54308993627,55.9990253411306,88.3792928818844,"West Africa (Worst)"
