"scenario","particle_id","rep","arm","n_hcw_deaths","hcw_days_lost","counterfactual_hcw","prevented_hcw","baseline_days_lost"
"DRC",120,1,"obv_70",5,5706.74673033203,32,27,20055.4273662196
"DRC",120,2,"obv_70",8,5661.62309478908,32,24,22786.7683416766
"DRC",120,3,"obv_70",14,14060.9902625097,68,54,50974.573649719
"DRC",120,4,"obv_70",49,14619.6252352159,196,147,52196.9539140482
"DRC",120,5,"obv_70",33,22750.320644252,97,64,70281.7375829105
"DRC",120,6,"obv_70",10,2133.32388043781,27,17,5859.76501529106
"DRC",120,7,"obv_70",0,0,1,1,284.700728898421
"DRC",120,8,"obv_70",2,220.562045233453,7,5,861.273618307207
"DRC",120,9,"obv_70",53,13221.3007483081,200,147,51491.395128182
"DRC",120,10,"obv_70",14,2532.14074640492,38,24,7279.33881548605
"DRC",121,1,"obv_70",18,8406.32379981272,59,41,24518.1587925428
"DRC",121,2,"obv_70",18,8406.32379981272,59,41,24518.1587925428
"DRC",121,3,"obv_70",18,12528.5085876394,63,45,44736.5407017642
"DRC",121,4,"obv_70",5,2848.08812271287,18,13,11712.9558496042
"DRC",121,5,"obv_70",69,25413.7836679887,203,134,82732.3311502786
"DRC",121,6,"obv_70",2,109.100756554853,6,4,869.231555581779
"DRC",121,7,"obv_70",10,2300.98272349567,34,24,6984.38229229394
"DRC",121,8,"obv_70",34,24553.5426620565,120,86,76317.3220747303
"DRC",121,9,"obv_70",2,203.629427943055,5,3,958.950805831342
"DRC",121,10,"obv_70",67,13855.1640784863,188,121,41671.6541460755
"DRC",122,1,"obv_70",46,11689.3147094838,194,148,52376.8095322453
"DRC",122,2,"obv_70",13,2192.78835638068,29,16,5438.46550951001
"DRC",122,3,"obv_70",48,23078.2666565274,129,81,73368.0439775764
"DRC",122,4,"obv_70",54,15663.5973990825,169,115,52655.0400202408
"DRC",122,5,"obv_70",8,2353.07731348927,24,16,6331.02431165383
"DRC",122,6,"obv_70",16,8585.4321307628,63,47,28475.3581358816
"DRC",122,7,"obv_70",1,581.981388449775,16,15,4208.57792788537
"DRC",122,8,"obv_70",1,581.981388449775,16,15,4208.57792788537
"DRC",122,9,"obv_70",67,50767.3104600743,190,123,149140.572825471
"DRC",122,10,"obv_70",6,853.890745855962,18,12,3115.38426594341
"DRC",123,1,"obv_70",18,7230.31230422032,71,53,26825.750461821
"DRC",123,2,"obv_70",29,15984.3056305757,106,77,56745.5556761922
"DRC",123,3,"obv_70",39,19849.4586831838,122,83,54321.9160759696
"DRC",123,4,"obv_70",32,20202.0890393814,135,103,75419.3522512208
"DRC",123,5,"obv_70",51,12459.8115106622,182,131,42194.6763775423
"DRC",123,6,"obv_70",15,2196.51850674629,34,19,5531.9339252149
"DRC",123,7,"obv_70",68,30422.1865359356,186,118,89500.8172976467
"DRC",123,8,"obv_70",0,0,3,3,230.567144990994
"DRC",123,9,"obv_70",5,748.83377360419,13,8,1858.57537833531
"DRC",123,10,"obv_70",5,748.83377360419,13,8,1858.57537833531
"DRC",124,1,"obv_70",21,6857.80293529476,49,28,18668.5890980959
"DRC",124,2,"obv_70",4,543.92887291517,20,16,2365.7339499306
"DRC",124,3,"obv_70",15,9893.20630644201,59,44,35581.4391046841
"DRC",124,4,"obv_70",5,2038.06184530388,21,16,8448.20411455476
"DRC",124,5,"obv_70",1,144.185810682904,2,1,844.763513875057
"DRC",124,6,"obv_70",0,46.296007912557,2,2,254.861335030979
"DRC",124,7,"obv_70",0,26.1495311725442,1,1,178.007412380598
"DRC",124,8,"obv_70",4,785.923169555178,16,12,3225.76522757681
"DRC",124,9,"obv_70",3,192.221805614743,10,7,1886.07248725686
"DRC",124,10,"obv_70",3,192.221805614743,10,7,1886.07248725686
"DRC",125,1,"obv_70",20,6527.93378248079,66,46,23740.1871105908
"DRC",125,2,"obv_70",20,6527.93378248079,66,46,23740.1871105908
"DRC",125,3,"obv_70",8,5895.60974783735,52,44,22270.5994907212
"DRC",125,4,"obv_70",17,9878.67217433078,48,31,30695.6841453323
"DRC",125,5,"obv_70",17,9112.88369558671,44,27,24146.3934866699
"DRC",125,6,"obv_70",41,38132.6013121458,195,154,154089.493314048
"DRC",125,7,"obv_70",41,29626.5347003323,137,96,104517.991595226
"DRC",125,8,"obv_70",27,7233.94248579583,63,36,19416.7124494192
"DRC",125,9,"obv_70",35,24439.927140046,133,98,84003.4864470204
"DRC",125,10,"obv_70",47,32248.3528532726,121,74,87836.9732795846
"DRC",126,1,"obv_70",31,17531.1853087721,74,43,48235.7963886215
"DRC",126,2,"obv_70",2,333.852077611187,6,4,1050.68831948058
"DRC",126,3,"obv_70",2,333.852077611187,6,4,1050.68831948058
"DRC",126,4,"obv_70",9,1881.09335979795,32,23,6141.79147830527
"DRC",126,5,"obv_70",9,1881.09335979795,32,23,6141.79147830527
"DRC",126,6,"obv_70",8,2676.4136699804,39,31,10424.6967007824
"DRC",126,7,"obv_70",24,12291.1338688951,86,62,39259.8067532705
"DRC",126,8,"obv_70",1,159.077536874172,3,2,502.812825720862
"DRC",126,9,"obv_70",27,15656.8262736619,122,95,69090.7261329364
"DRC",126,10,"obv_70",1,323.654871131609,9,8,1908.41862103427
"DRC",127,1,"obv_70",15,6992.7144052828,53,38,24197.9776551619
"DRC",127,2,"obv_70",4,1140.58286363461,12,8,2995.75206818507
"DRC",127,3,"obv_70",17,6388.31539440919,77,60,29879.9816178956
"DRC",127,4,"obv_70",1,153.897599594007,10,9,1502.2312148955
"DRC",127,5,"obv_70",44,21017.5395650445,135,91,73197.6061438546
"DRC",127,6,"obv_70",12,5132.85416884134,45,33,17485.9711736021
"DRC",127,7,"obv_70",9,6500.70994918358,59,50,26468.9242055628
"DRC",127,8,"obv_70",1,557.998405833434,11,10,4081.17714287811
"DRC",127,9,"obv_70",29,13921.3251896934,100,71,51079.237592559
"DRC",127,10,"obv_70",7,1403.95110736693,23,16,3954.67515330028
"DRC",128,1,"obv_70",8,1982.67597467219,24,16,8148.22439231025
"DRC",128,2,"obv_70",9,4477.49926679262,31,22,16025.3326327396
"DRC",128,3,"obv_70",11,4856.4582120949,33,22,14397.1910319745
"DRC",128,4,"obv_70",44,36081.5396351626,165,121,121403.293690309
"DRC",128,5,"obv_70",5,724.570279320539,13,8,1769.7450210175
"DRC",128,6,"obv_70",1,273.814026177253,3,2,774.399245633738
"DRC",128,7,"obv_70",5,837.653506654472,14,9,2646.62885357732
"DRC",128,8,"obv_70",18,12844.001069316,56,38,41557.2807597292
"DRC",128,9,"obv_70",51,28186.4270857531,155,104,89198.9183370285
"DRC",128,10,"obv_70",2,577.199149115277,20,18,2784.87393491392
"DRC",129,1,"obv_70",1,98.0355656552418,2,1,128.541974034112
"DRC",129,2,"obv_70",4,198.619315962403,8,4,503.396136561673
"DRC",129,3,"obv_70",2,243.529217594335,9,7,1015.27857751756
"DRC",129,4,"obv_70",21,9572.85504279406,65,44,26509.1454767378
"DRC",129,5,"obv_70",19,7316.82035880624,65,46,27936.9935425274
"DRC",129,6,"obv_70",5,683.110764936673,14,9,2267.35982593676
"DRC",129,7,"obv_70",37,15807.169973755,106,69,52486.0821791
"DRC",129,8,"obv_70",2,909.923767443999,17,15,4024.38484806959
"DRC",129,9,"obv_70",35,16525.9787938569,134,99,58535.3365452704
"DRC",129,10,"obv_70",0,42.2735659508796,8,8,1162.72374370871
"DRC",130,1,"obv_70",9,1930.40611722904,29,20,6140.88007652448
"DRC",130,2,"obv_70",2,270.703777276545,6,4,1049.38057833681
"DRC",130,3,"obv_70",10,1495.4245935699,31,21,5363.05346695924
"DRC",130,4,"obv_70",12,10009.1305924429,44,32,25752.9869671526
"DRC",130,5,"obv_70",4,514.759009531122,13,9,1556.83503853104
"DRC",130,6,"obv_70",3,392.514627384784,7,4,804.167018516942
"DRC",130,7,"obv_70",1,107.435133605212,5,4,615.796057792409
"DRC",130,8,"obv_70",10,2697.77943210704,34,24,9585.81372358642
"DRC",130,9,"obv_70",10,2697.77943210704,34,24,9585.81372358642
"DRC",130,10,"obv_70",3,321.728805072845,5,2,506.58844841549
"DRC",131,1,"obv_70",2,390.8212504992,6,4,1271.27355953404
"DRC",131,2,"obv_70",0,12.7016143672047,4,4,523.505448315267
"DRC",131,3,"obv_70",16,3698.70098253222,39,23,11878.617131322
"DRC",131,4,"obv_70",16,3698.70098253222,39,23,11878.617131322
"DRC",131,5,"obv_70",4,837.182785231086,14,10,2629.33242267717
"DRC",131,6,"obv_70",28,12875.621216399,86,58,38855.5049081533
"DRC",131,7,"obv_70",59,17689.3969791177,193,134,58019.2334941447
"DRC",131,8,"obv_70",6,837.571434958774,18,12,3258.75335176767
"DRC",131,9,"obv_70",1,784.673024889538,13,12,3319.5127712917
"DRC",131,10,"obv_70",24,9576.19815323765,65,41,25700.1887675035
"DRC",132,1,"obv_70",11,4527.11366538235,31,20,12975.5404826131
"DRC",132,2,"obv_70",3,449.789854192255,11,8,2479.37722862012
"DRC",132,3,"obv_70",55,12263.2919890016,217,162,41723.8202406205
"DRC",132,4,"obv_70",3,1081.88170502717,21,18,8211.37170820608
"DRC",132,5,"obv_70",28,12482.046436084,89,61,41465.6111044583
"DRC",132,6,"obv_70",66,20307.0839416806,226,160,62101.5064905128
"DRC",132,7,"obv_70",23,7676.35700736945,60,37,21663.3900386756
"DRC",132,8,"obv_70",45,18741.6939195681,137,92,65194.3078279669
"DRC",132,9,"obv_70",35,21002.3583000045,106,71,60791.0126629663
"DRC",132,10,"obv_70",23,4948.46577780514,73,50,20959.7744953752
"DRC",133,1,"obv_70",3,634.398153835728,13,10,1637.7962753441
"DRC",133,2,"obv_70",68,40065.240552389,213,145,117167.59809675
"DRC",133,3,"obv_70",57,37918.6413624876,169,112,112865.01771385
"DRC",133,4,"obv_70",62,25462.2072321476,184,122,84754.5292681688
"DRC",133,5,"obv_70",19,12904.2110885602,52,33,36504.0227191377
"DRC",133,6,"obv_70",16,11420.2406443545,58,42,34791.2404630367
"DRC",133,7,"obv_70",76,18727.6424768892,232,156,59232.6531356499
"DRC",133,8,"obv_70",58,29943.6304834652,191,133,102209.251793303
"DRC",133,9,"obv_70",26,8701.65246898972,91,65,32192.8367249424
"DRC",133,10,"obv_70",45,20220.6618705965,132,87,65149.8134738401
"DRC",134,1,"obv_70",3,797.27508290686,9,6,2587.57405460811
"DRC",134,2,"obv_70",83,18246.8627200875,233,150,55747.5499421229
"DRC",134,3,"obv_70",1,50.2000458841261,1,0,67.3651088240667
"DRC",134,4,"obv_70",2,337.998615325664,10,8,1446.98281041707
"DRC",134,5,"obv_70",0,0,10,10,1142.77080716698
"DRC",134,6,"obv_70",0,0,10,10,1142.77080716698
"DRC",134,7,"obv_70",1,254.279592219482,20,19,4067.19800995652
"DRC",134,8,"obv_70",66,14541.0098656845,202,136,48392.7239806047
"DRC",134,9,"obv_70",4,3461.57921793328,19,15,10478.7511772662
"DRC",134,10,"obv_70",75,27029.9680495634,214,139,82413.0336932993
"DRC",135,1,"obv_70",8,1148.73148164533,20,12,3589.96153941046
"DRC",135,2,"obv_70",34,19381.8531579857,110,76,52408.8617202195
"DRC",135,3,"obv_70",21,13517.3630924229,90,69,48166.7111548292
"DRC",135,4,"obv_70",11,2697.1162274189,33,22,9703.38830927117
"DRC",135,5,"obv_70",22,14052.2201645979,66,44,46963.2880850125
"DRC",135,6,"obv_70",22,14052.2201645979,66,44,46963.2880850125
"DRC",135,7,"obv_70",5,1617.02531409627,21,16,4265.41016672847
"DRC",135,8,"obv_70",5,1617.02531409627,21,16,4265.41016672847
"DRC",135,9,"obv_70",9,3076.09051762129,52,43,15187.740649082
"DRC",135,10,"obv_70",6,1992.27892316921,27,21,7678.8498238214
"DRC",136,1,"obv_70",19,9781.80613165756,61,42,29269.6861229034
"DRC",136,2,"obv_70",2,167.269642422159,6,4,583.53828511778
"DRC",136,3,"obv_70",1,311.70166648636,9,8,1931.99744738191
"DRC",136,4,"obv_70",6,1539.45131053292,20,14,4021.81795805781
"DRC",136,5,"obv_70",45,10600.2589395951,163,118,38251.658301472
"DRC",136,6,"obv_70",45,10600.2589395951,163,118,38251.658301472
"DRC",136,7,"obv_70",13,6950.72860026302,50,37,21709.3084625946
"DRC",136,8,"obv_70",1,299.321409605619,8,7,1291.07860115952
"DRC",136,9,"obv_70",5,1102.32442267685,11,6,2898.55973210035
"DRC",136,10,"obv_70",5,1102.32442267685,11,6,2898.55973210035
"DRC",137,1,"obv_70",2,331.823201008421,6,4,1129.62922240418
"DRC",137,2,"obv_70",0,0,2,2,405.831226224764
"DRC",137,3,"obv_70",7,3389.88901133898,29,22,15286.1893082814
"DRC",137,4,"obv_70",17,11265.3002552271,74,57,40388.4515338752
"DRC",137,5,"obv_70",4,1046.10945870803,14,10,3850.08265055109
"DRC",137,6,"obv_70",58,14020.5518139567,179,121,44962.5493570842
"DRC",137,7,"obv_70",58,14020.5518139567,179,121,44962.5493570842
"DRC",137,8,"obv_70",3,546.389658341777,9,6,2848.09264345499
"DRC",137,9,"obv_70",2,351.415096658237,6,4,888.463094926414
"DRC",137,10,"obv_70",62,12138.6244507361,180,118,34778.2942083354
"DRC",138,1,"obv_70",31,28075.041068599,135,104,105406.090168047
"DRC",138,2,"obv_70",2,324.314793706558,13,11,1809.48694160363
"DRC",138,3,"obv_70",8,3657.27099456843,29,21,9949.66960157204
"DRC",138,4,"obv_70",22,12258.1611624648,79,57,44472.4463658446
"DRC",138,5,"obv_70",44,19803.6632038455,143,99,63431.105363485
"DRC",138,6,"obv_70",11,2188.90572732125,28,17,6063.49098315367
"DRC",138,7,"obv_70",4,354.009278961931,10,6,807.383351599648
"DRC",138,8,"obv_70",13,2105.91689466395,37,24,5509.1194987024
"DRC",138,9,"obv_70",61,13962.2978685097,195,134,47192.7748961681
"DRC",138,10,"obv_70",1,291.883928590182,1,0,391.105151807207
"DRC",139,1,"obv_70",5,1232.26743678409,10,5,2357.40960555335
"DRC",139,2,"obv_70",5,833.116293870422,14,9,2767.05918378746
"DRC",139,3,"obv_70",55,9780.99904278784,185,130,32944.8165789765
"DRC",139,4,"obv_70",8,1276.03927719718,26,18,4298.77826056495
"DRC",139,5,"obv_70",0,0,3,3,223.13235748287
"DRC",139,6,"obv_70",44,9983.65031143132,179,135,38840.8188197026
"DRC",139,7,"obv_70",4,815.336492385349,15,11,3327.00196034135
"DRC",139,8,"obv_70",1,376.125236161187,4,3,680.616838470336
"DRC",139,9,"obv_70",47,27379.6734195328,173,126,103795.51332884
"DRC",139,10,"obv_70",3,407.946537128716,7,4,1192.75770185895
"DRC",140,1,"obv_70",28,17030.4451309441,111,83,61498.3629053685
"DRC",140,2,"obv_70",31,12331.8250793939,99,68,47507.5732171786
"DRC",140,3,"obv_70",6,3757.76080340291,17,11,9934.96873108637
"DRC",140,4,"obv_70",23,23140.1800677658,68,45,62610.3856897433
"DRC",140,5,"obv_70",24,13115.5146766138,70,46,45136.7795810117
"DRC",140,6,"obv_70",2,1290.31010757316,19,17,4767.08378859592
"DRC",140,7,"obv_70",0,0,1,1,342.171761965482
"DRC",140,8,"obv_70",3,487.742986380653,3,0,592.119899650449
"DRC",140,9,"obv_70",63,28445.4540638014,178,115,86849.3405839685
"DRC",140,10,"obv_70",1,132.418991097295,2,1,374.706942953418
"DRC",141,1,"obv_70",2,109.15580312867,6,4,479.092459079778
"DRC",141,2,"obv_70",26,18039.1415754327,103,77,62402.6963652175
"DRC",141,3,"obv_70",46,11168.3397000781,159,113,38316.9535965043
"DRC",141,4,"obv_70",6,970.618697368127,24,18,3506.67724469919
"DRC",141,5,"obv_70",63,14803.9332494616,191,128,45818.2316073579
"DRC",141,6,"obv_70",20,7393.76332314213,70,50,29160.3993871627
"DRC",141,7,"obv_70",61,12472.8929865409,193,132,40301.9016255062
"DRC",141,8,"obv_70",5,759.844037133055,17,12,2147.25543890096
"DRC",141,9,"obv_70",2,472.01140308415,10,8,1674.07940389112
"DRC",141,10,"obv_70",1,120.385047367636,3,2,365.710013150807
"DRC",142,1,"obv_70",0,0,1,1,171.844533676165
"DRC",142,2,"obv_70",47,12024.540060719,163,116,35905.2595981027
"DRC",142,3,"obv_70",12,13390.6859243545,62,50,55639.9407985189
"DRC",142,4,"obv_70",3,900.962704127793,16,13,2693.13512914032
"DRC",142,5,"obv_70",22,10682.0530583022,75,53,38356.9714530792
"DRC",142,6,"obv_70",4,1076.63368883617,10,6,1987.5140371452
"DRC",142,7,"obv_70",4,974.219863172682,14,10,3180.1771957326
"DRC",142,8,"obv_70",43,12318.2861915251,150,107,36323.8771397759
"DRC",142,9,"obv_70",14,6336.50796756657,41,27,23796.2427805319
"DRC",142,10,"obv_70",7,1385.05698557155,37,30,7799.71247383473
"DRC",143,1,"obv_70",25,14827.6750828749,94,69,51452.2804585979
"DRC",143,2,"obv_70",4,615.019312626598,11,7,1692.65876912086
"DRC",143,3,"obv_70",28,9962.38541822755,85,57,33001.7370166952
"DRC",143,4,"obv_70",28,9962.38541822755,85,57,33001.7370166952
"DRC",143,5,"obv_70",3,151.686964521339,9,6,781.502846301127
"DRC",143,6,"obv_70",1,118.824114579295,5,4,348.512506867239
"DRC",143,7,"obv_70",1,118.824114579295,5,4,348.512506867239
"DRC",143,8,"obv_70",18,8220.74313017178,58,40,24615.4339761558
"DRC",143,9,"obv_70",5,982.740638247087,19,14,3747.63360370189
"DRC",143,10,"obv_70",15,2393.9461209238,39,24,5981.81937023976
"DRC",144,1,"obv_70",2,274.680606428496,10,8,1486.49152320815
"DRC",144,2,"obv_70",12,5034.80225829913,42,30,16924.6020532648
"DRC",144,3,"obv_70",9,4306.64074589274,40,31,22376.0443105893
"DRC",144,4,"obv_70",5,1550.29559320618,17,12,6971.55973193452
"DRC",144,5,"obv_70",3,1198.0125838625,9,6,3456.0893358152
"DRC",144,6,"obv_70",17,11096.9817503006,66,49,38754.0687215271
"DRC",144,7,"obv_70",11,5647.2887096513,47,36,22069.2941400655
"DRC",144,8,"obv_70",6,1938.11543639198,13,7,4395.80910359253
"DRC",144,9,"obv_70",28,5336.18143247964,77,49,18427.3386881454
"DRC",144,10,"obv_70",39,22254.7853495085,132,93,72353.2668376675
"DRC",145,1,"obv_70",33,15886.0150967244,89,56,49116.6040897958
"DRC",145,2,"obv_70",8,3210.29478938863,37,29,17572.879316796
"DRC",145,3,"obv_70",11,4117.42203801547,34,23,11492.101325673
"DRC",145,4,"obv_70",3,1321.57564801442,15,12,4329.73609537238
"DRC",145,5,"obv_70",7,3537.78360545107,23,16,12250.4248185199
"DRC",145,6,"obv_70",5,987.119861846675,18,13,3493.7640871422
"DRC",145,7,"obv_70",54,19887.0082167536,173,119,65734.7150471627
"DRC",145,8,"obv_70",47,38708.3628685941,130,83,98448.3914868838
"DRC",145,9,"obv_70",2,363.882866806836,11,9,1555.33308472666
"DRC",145,10,"obv_70",53,36958.2548934881,183,130,121315.402900145
"DRC",146,1,"obv_70",1,190.506326404499,4,3,791.036758491879
"DRC",146,2,"obv_70",1,190.506326404499,4,3,791.036758491879
"DRC",146,3,"obv_70",15,10150.7680421793,54,39,36266.1460458836
"DRC",146,4,"obv_70",8,1466.11314371631,24,16,4879.94030518943
"DRC",146,5,"obv_70",2,580.568844982602,18,16,3266.33323132574
"DRC",146,6,"obv_70",2,580.568844982602,18,16,3266.33323132574
"DRC",146,7,"obv_70",1,186.10248448028,2,1,283.324358097627
"DRC",146,8,"obv_70",0,108.81168388773,3,3,907.734938553584
"DRC",146,9,"obv_70",36,21192.631657354,123,87,71436.0101394254
"DRC",146,10,"obv_70",4,419.10504642288,4,0,1031.40764970123
"DRC",147,1,"obv_70",0,0,2,2,255.873956814295
"DRC",147,2,"obv_70",0,0,2,2,255.873956814295
"DRC",147,3,"obv_70",6,1025.05460882538,13,7,1946.42816106373
"DRC",147,4,"obv_70",33,14660.5578736347,115,82,52561.6442262905
"DRC",147,5,"obv_70",57,11818.5881969143,193,136,48470.7094006404
"DRC",147,6,"obv_70",7,3073.82484514734,27,20,10018.6507110745
"DRC",147,7,"obv_70",9,1469.96281594538,23,14,5599.45756231849
"DRC",147,8,"obv_70",42,28876.4424068407,97,55,85834.7951323192
"DRC",147,9,"obv_70",36,16246.4669575161,117,81,52662.2619164313
"DRC",147,10,"obv_70",36,16246.4669575161,117,81,52662.2619164313
"DRC",148,1,"obv_70",8,2094.21873659325,22,14,5903.00933260237
"DRC",148,2,"obv_70",58,19793.847936805,195,137,70699.7274499266
"DRC",148,3,"obv_70",4,184.659320100126,6,2,250.970238873816
"DRC",148,4,"obv_70",72,15470.3680365299,209,137,47453.9162747055
"DRC",148,5,"obv_70",9,1298.89338438888,31,22,6074.54439571875
"DRC",148,6,"obv_70",9,1298.89338438888,31,22,6074.54439571875
"DRC",148,7,"obv_70",19,8878.63614457196,96,77,38647.8769240897
"DRC",148,8,"obv_70",52,56070.1418603174,176,124,186236.63832268
"DRC",148,9,"obv_70",39,28446.9094324675,117,78,86972.5262700662
"DRC",148,10,"obv_70",7,2262.18830410756,15,8,6079.19685766471
"DRC",149,1,"obv_70",14,4792.51180539654,39,25,18495.4253740933
"DRC",149,2,"obv_70",26,13636.1906913395,97,71,58041.4570680402
"DRC",149,3,"obv_70",1,320.206625973581,3,2,1094.47944160555
"DRC",149,4,"obv_70",7,2044.27444284466,19,12,6040.57691960075
"DRC",149,5,"obv_70",0,0,3,3,281.905559423716
"DRC",149,6,"obv_70",50,8822.74971950674,175,125,34434.660294851
"DRC",149,7,"obv_70",1,366.421865657886,7,6,1313.71930797792
"DRC",149,8,"obv_70",7,1317.45005630427,17,10,4053.92184863366
"DRC",149,9,"obv_70",27,16224.6103176953,97,70,49890.6943703221
"DRC",149,10,"obv_70",13,6442.55910770212,38,25,17311.8634785431
"DRC",150,1,"obv_70",23,11554.5115689215,72,49,35629.6468894321
"DRC",150,2,"obv_70",20,12273.1375858171,73,53,36429.2681306872
"DRC",150,3,"obv_70",10,2299.27829768694,32,22,11221.6680997897
"DRC",150,4,"obv_70",13,6251.67287147983,49,36,21990.7051055522
"DRC",150,5,"obv_70",8,1319.9325635367,24,16,4538.86276730664
"DRC",150,6,"obv_70",8,3154.07430304966,22,14,8318.36850248065
"DRC",150,7,"obv_70",69,29619.4441651412,202,133,94691.3417448694
"DRC",150,8,"obv_70",25,18064.5961188677,76,51,57103.7667545171
"DRC",150,9,"obv_70",7,1490.9212866159,19,12,3730.50978925867
"DRC",150,10,"obv_70",4,583.345047220147,11,7,1566.11432482108
"DRC",151,1,"obv_70",5,892.963109677505,21,16,3945.05850348297
"DRC",151,2,"obv_70",5,892.963109677505,21,16,3945.05850348297
"DRC",151,3,"obv_70",36,24756.7252031586,127,91,86055.1590265609
"DRC",151,4,"obv_70",4,3328.74637700244,23,19,12559.9619194732
"DRC",151,5,"obv_70",15,2722.40122954107,46,31,9608.00715785191
"DRC",151,6,"obv_70",8,3086.00361671259,33,25,14020.6672206144
"DRC",151,7,"obv_70",25,22743.8165035375,92,67,66188.1634955795
"DRC",151,8,"obv_70",24,10092.6001244642,72,48,32727.3077093963
"DRC",151,9,"obv_70",10,5478.89592449046,36,26,21158.3434487451
"DRC",151,10,"obv_70",0,0,4,4,383.04592227239
"DRC",152,1,"obv_70",2,459.200189295853,8,6,1232.4857517281
"DRC",152,2,"obv_70",2,459.200189295853,8,6,1232.4857517281
"DRC",152,3,"obv_70",3,613.235630358631,9,6,3400.71371227508
"DRC",152,4,"obv_70",60,12072.5565963065,199,139,41605.7027371832
"DRC",152,5,"obv_70",33,15882.3131471865,106,73,52070.3159047706
"DRC",152,6,"obv_70",58,14261.3908348458,186,128,43798.0245979896
"DRC",152,7,"obv_70",3,605.612867292666,7,4,1099.23014821598
"DRC",152,8,"obv_70",1,237.454871066798,6,5,1064.28621195807
"DRC",152,9,"obv_70",28,23726.4148188588,105,77,88952.9636269073
"DRC",152,10,"obv_70",23,9517.47666234956,82,59,42872.4005243007
"DRC",153,1,"obv_70",1,360.409174694314,6,5,892.615844817091
"DRC",153,2,"obv_70",1,400.959171190603,3,2,902.646338309431
"DRC",153,3,"obv_70",1,252.280675832772,3,2,510.344617883867
"DRC",153,4,"obv_70",20,18024.9897919034,92,72,49351.1882067099
"DRC",153,5,"obv_70",3,547.104632714108,7,4,1713.98188356443
"DRC",153,6,"obv_70",20,7227.19760989215,72,52,29043.847373225
"DRC",153,7,"obv_70",42,21877.7140034286,149,107,79673.9881081033
