"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"DRC","with_conflict_hi",8.5,"hcw_deaths_incidence",0,0,0.894444444444444,1,3
"DRC","with_conflict_hi",8.5,"infections",9.95,51,74.4,103.25,179.475
"DRC","with_conflict_hi",9.5,"deaths",7,26,35.8388888888889,49.175,86.025
"DRC","with_conflict_hi",9.5,"hcw_deaths",0,2.4,3.55,4.7875,9.02500000000001
"DRC","with_conflict_hi",9.5,"hcw_deaths_incidence",0,0.5,1,1.5,3.02500000000001
"DRC","with_conflict_hi",9.5,"infections",9.975,55,85.65,117.78125,213.2
"DRC","with_conflict_hi",10.5,"deaths",7,28.475,43,57.1666666666667,116.05
"DRC","with_conflict_hi",10.5,"hcw_deaths",1,3.175,4.7,6,12.05
"DRC","with_conflict_hi",10.5,"hcw_deaths_incidence",0,0.6,1,1.7,4.02500000000001
"DRC","with_conflict_hi",10.5,"infections",7.975,61.40625,92.05,123.035714285714,239.4
"DRC","with_conflict_hi",11.5,"deaths",7,32.46875,50,66.775,119.175
"DRC","with_conflict_hi",11.5,"hcw_deaths",1,4.48214285714286,6,7.59523809523809,15.025
"DRC","with_conflict_hi",11.5,"hcw_deaths_incidence",0,0.7,1,2,4
"DRC","with_conflict_hi",11.5,"infections",7,60.05,91.3,129.25,242
"DRC","with_conflict_hi",12.5,"deaths",7.975,37.125,56.4,77.6785714285714,134.1
"DRC","with_conflict_hi",12.5,"hcw_deaths",1.975,5.225,7,9.15,19
"DRC","with_conflict_hi",12.5,"hcw_deaths_incidence",0,0.5,1,1.86785714285714,4
"DRC","with_conflict_hi",12.5,"infections",7,60.075,86.2,120,221.425
"DRC","with_conflict_hi",13.5,"deaths",3.975,35.15,52.95,73.225,132.05
"DRC","with_conflict_hi",13.5,"hcw_deaths",2,6,8,10.8125,21.025
"DRC","with_conflict_hi",13.5,"hcw_deaths_incidence",0,0,0.9,1.3,4
"DRC","with_conflict_hi",13.5,"infections",7.975,55.71875,83.1714285714286,112.325,220.1
"DRC","with_conflict_hi",14.5,"deaths",4,32.95,48.2,65.7916666666667,133
"DRC","with_conflict_hi",14.5,"hcw_deaths",2,6.575,9,12,22
"DRC","with_conflict_hi",14.5,"hcw_deaths_incidence",0,0,0.8,1,3
"DRC","with_conflict_hi",14.5,"infections",7,50.675,76.5,101.625,217.075
"DRC","with_conflict_hi",15.5,"deaths",3.975,32.225,47,64,124.15
"DRC","with_conflict_hi",15.5,"hcw_deaths",2,7,9.81666666666667,13,24
"DRC","with_conflict_hi",15.5,"hcw_deaths_incidence",0,0,0.8,1.025,3
"DRC","with_conflict_hi",15.5,"infections",4,44.075,68.45,95.65,195.2
"DRC","with_conflict_hi",16.5,"deaths",3,26.925,42.8857142857143,58,114.125
"DRC","with_conflict_hi",16.5,"hcw_deaths",2,7.15,10.3,14,24.05
"DRC","with_conflict_hi",16.5,"hcw_deaths_incidence",0,0,0.535714285714286,1,3
"DRC","with_conflict_hi",16.5,"infections",2,35.725,63.7,87.725,174.425
"DRC","with_conflict_hi",17.5,"deaths",2.975,24.925,37.4,53.60625,102.025
"DRC","with_conflict_hi",17.5,"hcw_deaths",2,8,10.9,14.85,25.025
"DRC","with_conflict_hi",17.5,"hcw_deaths_incidence",0,0,0.4,0.925,2
"DRC","with_conflict_hi",17.5,"infections",1,32.025,56,79.925,159.1
"DRC","with_conflict_hi",18.5,"deaths",1,20.9,35,49.25,96.5125
"DRC","with_conflict_hi",18.5,"hcw_deaths",2,8,11.3,15.525,27
"DRC","with_conflict_hi",18.5,"hcw_deaths_incidence",0,0,0.4,1,2
"DRC","with_conflict_hi",18.5,"infections",0.975000000000001,29.7916666666667,50.2,68.625,141.025
"DRC","with_conflict_hi",19.5,"deaths",2,19.675,31.45,45,94.5875
"DRC","with_conflict_hi",19.5,"hcw_deaths",2.975,8.075,12,16.2,28.025
"DRC","with_conflict_hi",19.5,"hcw_deaths_incidence",0,0,0.4,0.925,2.02500000000001
"DRC","with_conflict_hi",19.5,"infections",0,26,42,61.175,142.05
"DRC","with_conflict_hi",20.5,"deaths",0,17.225,28.3,38.775,87.5125
"DRC","with_conflict_hi",20.5,"hcw_deaths",2.975,8.825,12.5,17,29
"DRC","with_conflict_hi",20.5,"hcw_deaths_incidence",0,0,0.3,0.6,2
"DRC","with_conflict_hi",20.5,"infections",0,20.725,38.2,52.525,144
"DRC","with_conflict_hi",21.5,"deaths",0,14.95,25.175,34.5972222222222,80.1
"DRC","with_conflict_hi",21.5,"hcw_deaths",2.975,9,13,17.525,30.075
"DRC","with_conflict_hi",21.5,"hcw_deaths_incidence",0,0,0.25,0.60625,2
"DRC","with_conflict_hi",21.5,"infections",0,15.725,32.05,50,118.6625
"DRC","with_conflict_hi",22.5,"deaths",0,10.95,21.8,29.15,76.15
"DRC","with_conflict_hi",22.5,"hcw_deaths",2.975,9,13.1714285714286,18,31.1
"DRC","with_conflict_hi",22.5,"hcw_deaths_incidence",0,0,0.133928571428571,0.5,1
"DRC","with_conflict_hi",22.5,"infections",0,13.85,26.425,41.60625,106.4
"DRC","with_conflict_hi",23.5,"deaths",0,8.65,16.75,27,66.5375
"DRC","with_conflict_hi",23.5,"hcw_deaths",2.975,9,13.3642857142857,18,34.05
"DRC","with_conflict_hi",23.5,"hcw_deaths_incidence",0,0,0.1,0.407142857142857,1.175
"DRC","with_conflict_hi",23.5,"infections",0,9,21.05,36.03125,95
"DRC","with_conflict_hi",24.5,"deaths",0,7.25,14.2,22.65,56.025
"DRC","with_conflict_hi",24.5,"hcw_deaths",2.975,9.3,14,18.475,36.05
"DRC","with_conflict_hi",24.5,"hcw_deaths_incidence",0,0,0.2,0.675,2
"DRC","with_conflict_hi",24.5,"infections",0,7.975,17.75,30.075,92.075
"DRC","with_conflict_hi",25.5,"deaths",0,5,11.75,20.775,54.5125
"DRC","with_conflict_hi",25.5,"hcw_deaths",2.975,9.575,14.25,19,38
"DRC","with_conflict_hi",25.5,"hcw_deaths_incidence",0,0,0.1,0.5,2
"DRC","with_conflict_hi",25.5,"infections",0,6.075,15,25,93.1
"DRC","with_conflict_hi",26.5,"deaths",0,3.65,10,16.625,50.15
"DRC","with_conflict_hi",26.5,"hcw_deaths",2.975,9.975,14.8,19.85,38.0375
"DRC","with_conflict_hi",26.5,"hcw_deaths_incidence",0,0,0.2,0.6,2
"DRC","with_conflict_hi",26.5,"infections",0,4.65,13.7,23.81875,104.3
"DRC","with_conflict_hi",27.5,"deaths",0,3.53333333333333,8.6,14.14375,47.4750000000001
"DRC","with_conflict_hi",27.5,"hcw_deaths",2.975,10.3,15.05,20.1,38.05
"DRC","with_conflict_hi",27.5,"hcw_deaths_incidence",0,0,0.1,0.6,2
"DRC","with_conflict_hi",27.5,"infections",0,2.4,12.9,22.05,105.275
"DRC","with_conflict_hi",28.5,"deaths",0,3,7.6,13,53.3000000000001
"DRC","with_conflict_hi",28.5,"hcw_deaths",2.975,10.675,15.55,21,39.075
"DRC","with_conflict_hi",28.5,"hcw_deaths_incidence",0,0,0.2,0.7,3
"DRC","with_conflict_hi",28.5,"infections",0,2,10.7,20.275,104.15
"DRC","with_conflict_hi",29.5,"deaths",0,1.675,6.45,11.0625,50.2250000000001
"DRC","with_conflict_hi",29.5,"hcw_deaths",2.975,10.85,16,21.4,39.1625
"DRC","with_conflict_hi",29.5,"hcw_deaths_incidence",0,0,0.1,0.446428571428571,2.0125
"DRC","with_conflict_hi",29.5,"infections",0,1,11.4,21.325,87.5750000000001
"DRC","with_conflict_hi",30.5,"deaths",0,1,6,11.3083333333333,55.075
"DRC","with_conflict_hi",30.5,"hcw_deaths",2.975,11,16.05,22,41.125
"DRC","with_conflict_hi",30.5,"hcw_deaths_incidence",0,0,0.1,0.6,2
"DRC","with_conflict_hi",30.5,"infections",0,1,12,23.45,116.15
"DRC","with_conflict_hi",31.5,"deaths",0,0.875,7.10555555555556,13.0625,58.2500000000001
"DRC","with_conflict_hi",31.5,"hcw_deaths",2.975,11,16.2611111111111,22.0833333333333,43.1
"DRC","with_conflict_hi",31.5,"hcw_deaths_incidence",0,0,0.2,0.7625,3
"DRC","with_conflict_hi",31.5,"infections",0,1,15.7,30.85,120.675
"DRC","with_conflict_hi",32.5,"deaths",0,1,7.9,15.025,65.2500000000001
"DRC","with_conflict_hi",32.5,"hcw_deaths",2.975,11.45,16.7071428571429,22.5666666666667,44.1
"DRC","with_conflict_hi",32.5,"hcw_deaths_incidence",0,0,0.1,0.6,4
"DRC","with_conflict_hi",32.5,"infections",0,0.925,17.925,38.425,165
"DRC","with_conflict_hi",33.5,"deaths",0,0.875,9.45,17.025,82.05
"DRC","with_conflict_hi",33.5,"hcw_deaths",2.975,11.45,16.95,22.8333333333333,49.5125
"DRC","with_conflict_hi",33.5,"hcw_deaths_incidence",0,0,0.1,0.6,3
"DRC","with_conflict_hi",33.5,"infections",0,0.925,21.55,44.3,195.5
"DRC","with_conflict_hi",34.5,"deaths",0,0.825,10.4,22.2,89.5750000000001
"DRC","with_conflict_hi",34.5,"hcw_deaths",2.975,11.75,17.2714285714286,23.3142857142857,50.15
"DRC","with_conflict_hi",34.5,"hcw_deaths_incidence",0,0,0.05,0.5,4
"DRC","with_conflict_hi",34.5,"infections",0,1.6,26.2142857142857,49.4,238.275
"DRC","with_conflict_hi",35.5,"deaths",0,0,12.5,26.2,109.425
"DRC","with_conflict_hi",35.5,"hcw_deaths",2.975,11.95,17.85,24.2,52.125
"DRC","with_conflict_hi",35.5,"hcw_deaths_incidence",0,0,0.2,0.666666666666667,3.02500000000001
"DRC","with_conflict_hi",35.5,"infections",0,0.075,28.9,58.8666666666667,290.15
"DRC","with_conflict_hi",36.5,"deaths",0,0.825,15.8357142857143,29.175,128.85
"DRC","with_conflict_hi",36.5,"hcw_deaths",2.975,12.075,18.2,25.125,56.125
"DRC","with_conflict_hi",36.5,"hcw_deaths_incidence",0,0,0.154761904761905,0.7,4.02500000000001
"DRC","with_conflict_hi",36.5,"infections",0,0,34.6357142857143,73.25,297.35
"DRC","with_conflict_hi",37.5,"deaths",0,0.15,17.15,35,169.4
"DRC","with_conflict_hi",37.5,"hcw_deaths",2.975,12.275,18.8055555555556,26,59.2750000000001
"DRC","with_conflict_hi",37.5,"hcw_deaths_incidence",0,0,0.3,1,3.02500000000001
"DRC","with_conflict_hi",37.5,"infections",0,0.15,43.1,84.925,400.475
"DRC","with_conflict_hi",38.5,"deaths",0,0,19.9071428571429,43.7,221.525
"DRC","with_conflict_hi",38.5,"hcw_deaths",2.975,12.85,19.25,27,64.2750000000001
"DRC","with_conflict_hi",38.5,"hcw_deaths_incidence",0,0,0.25,1,4.02500000000001
"DRC","with_conflict_hi",38.5,"infections",0,0,48.4,100.25,494.225
"DRC","with_conflict_hi",39.5,"deaths",0,0,23.6,49.1,212.975
"DRC","with_conflict_hi",39.5,"hcw_deaths",2.975,13,19.75,28.7125,74.1
"DRC","with_conflict_hi",39.5,"hcw_deaths_incidence",0,0,0.4,1.1,4.02500000000001
"DRC","with_conflict_hi",39.5,"infections",0,0,59.6857142857143,115.225,611.2
"DRC","with_conflict_hi",40.5,"deaths",0,0,30.6,56.6875,290.375
"DRC","with_conflict_hi",40.5,"hcw_deaths",2.975,13.225,20.3928571428571,29,79.025
"DRC","with_conflict_hi",40.5,"hcw_deaths_incidence",0,0,0.414285714285714,1,6
"DRC","with_conflict_hi",40.5,"infections",0,0,70.9,135.125,604.95
"DRC","with_conflict_hi",41.5,"deaths",0,0,34.25,68.6166666666667,345.25
"DRC","with_conflict_hi",41.5,"hcw_deaths",2.975,13.375,21.0714285714286,30,89.2
"DRC","with_conflict_hi",41.5,"hcw_deaths_incidence",0,0,0.5,1.2125,5.07500000000002
"DRC","with_conflict_hi",41.5,"infections",0,0,82.8,157.125,615.425
"DRC","with_conflict_hi",42.5,"deaths",0,0,42.3,80.375,326.475000000001
"DRC","with_conflict_hi",42.5,"hcw_deaths",2.975,13.375,22,31,95.125
"DRC","with_conflict_hi",42.5,"hcw_deaths_incidence",0,0,0.7,1.6,6.02500000000001
"DRC","with_conflict_hi",42.5,"infections",0,0,89.2571428571429,177.95,618.825
"DRC","with_conflict_hi",43.5,"deaths",0,0,52.4285714285714,97.8333333333333,436.175
"DRC","with_conflict_hi",43.5,"hcw_deaths",2.975,14,22.9,32.7125,105.075
"DRC","with_conflict_hi",43.5,"hcw_deaths_incidence",0,0,0.9,1.8,9
"DRC","with_conflict_hi",43.5,"infections",0,0,85.1444444444444,169.9,533.275
"DRC","with_conflict_hi",44.5,"deaths",0,0,58.15,111.975,388.1
"DRC","with_conflict_hi",44.5,"hcw_deaths",2.975,14.45,24,35,108.225
"DRC","with_conflict_hi",44.5,"hcw_deaths_incidence",0,0,1,1.9,7
"DRC","with_conflict_hi",44.5,"infections",0,0,68.1,137.9,484.05
"DRC","with_conflict_hi",45.5,"deaths",0,0,46.95,92.375,298.25
"DRC","with_conflict_hi",45.5,"hcw_deaths",2.975,14.7,24.8444444444444,36,112.225
"DRC","with_conflict_hi",45.5,"hcw_deaths_incidence",0,0,0.8,1.6,6
"DRC","with_conflict_hi",45.5,"infections",0,0,57,118.55,379.1
"DRC","with_conflict_hi",46.5,"deaths",0,0,40.55,80.375,247.225
"DRC","with_conflict_hi",46.5,"hcw_deaths",2.975,14.975,26.0555555555556,36.8333333333333,118.1
"DRC","with_conflict_hi",46.5,"hcw_deaths_incidence",0,0,0.816666666666667,1.8,6
"DRC","with_conflict_hi",46.5,"infections",0,0,46.95,102.975,352.375
"DRC","with_conflict_hi",47.5,"deaths",0,0,34.75,68.9125,216.7
"DRC","with_conflict_hi",47.5,"hcw_deaths",2.975,14.975,27.4365079365079,38.1111111111111,122.05
"DRC","with_conflict_hi",47.5,"hcw_deaths_incidence",0,0,0.7,1.5,6.02500000000001
"DRC","with_conflict_hi",47.5,"infections",0,0,39.9,95.6964285714286,320.6875
"DRC","with_conflict_hi",48.5,"deaths",0,0,29.5,59.175,202.15
"DRC","with_conflict_hi",48.5,"hcw_deaths",2.975,14.975,28.1,39.25,122.05
"DRC","with_conflict_hi",48.5,"hcw_deaths_incidence",0,0,0.6,1.51785714285714,4.02500000000001
"DRC","with_conflict_hi",48.5,"infections",0,0,36.3,87.25,279.15
"DRC","with_conflict_hi",49.5,"deaths",0,0,22.25,54.875,182.6125
"DRC","with_conflict_hi",49.5,"hcw_deaths",2.975,14.975,28.8,40.175,122.05
"DRC","with_conflict_hi",49.5,"hcw_deaths_incidence",0,0,0.464285714285714,1.1,4
"DRC","with_conflict_hi",49.5,"infections",0,0,35.7,77.7380952380952,270.125
"DRC","with_conflict_hi",50.5,"deaths",0,0,21.0625,47.55,152.8875
"DRC","with_conflict_hi",50.5,"hcw_deaths",2.975,14.975,29.5,41.1,122.05
"DRC","with_conflict_hi",50.5,"hcw_deaths_incidence",0,0,0.3,1,3
"DRC","with_conflict_hi",50.5,"infections",0,0,32.4,73.3,241.05
"DRC","with_conflict_hi",51.5,"deaths",0,0,20.45,45.4142857142857,137.025
"DRC","with_conflict_hi",51.5,"hcw_deaths",2.975,14.975,30,41.925,122.05
"DRC","with_conflict_hi",51.5,"hcw_deaths_incidence",0,0,0.15,0.808333333333333,2
"DRC","with_conflict_hi",51.5,"infections",0,0,29.1,67,221.4
"DRC","with_conflict_hi",52.5,"deaths",0,0,18.45,40.3809523809524,134.025
"DRC","with_conflict_hi",52.5,"hcw_deaths",2.975,15.075,30.4333333333333,42.525,122.05
"DRC","with_conflict_hi",52.5,"hcw_deaths_incidence",0,0,0.1,0.7,2
"DRC","with_conflict_hi",52.5,"infections",0,0,27.65,59.85,191.125
"DRC","with_conflict_hi",53.5,"deaths",0,0,18.05,38.125,131.05
"DRC","with_conflict_hi",53.5,"hcw_deaths",2.975,15.225,31,43.475,122.05
"DRC","with_conflict_hi",53.5,"hcw_deaths_incidence",0,0,0.2,0.703571428571429,4
"DRC","with_conflict_hi",53.5,"infections",0,0,21.3,52.85,195.075
"DRC","with_conflict_hi",54.5,"deaths",0,0,14.85,35.025,109.25
"DRC","with_conflict_hi",54.5,"hcw_deaths",2.975,15.45,31.7888888888889,43.9,122.05
"DRC","with_conflict_hi",54.5,"hcw_deaths_incidence",0,0,0.1,0.6,2
"DRC","with_conflict_hi",54.5,"infections",0,0,17.95,47.2708333333333,160.475
"DRC","with_conflict_hi",55.5,"deaths",0,0,14.05,29.1,107
"DRC","with_conflict_hi",55.5,"hcw_deaths",2.975,15.525,32,44.575,122.05
"DRC","with_conflict_hi",55.5,"hcw_deaths_incidence",0,0,0,0.5,2.02500000000001
"DRC","with_conflict_hi",55.5,"infections",0,0,16.175,41.35,134.125
"DRC","with_conflict_hi",56.5,"deaths",0,0,10.75,26.975,92.3250000000001
"DRC","with_conflict_hi",56.5,"hcw_deaths",2.975,15.675,32.4,44.825,122.05
"DRC","with_conflict_hi",56.5,"hcw_deaths_incidence",0,0,0,0.4,2
"DRC","with_conflict_hi",56.5,"infections",0,0,12.45,36.7,105.075
"DRC","with_conflict_hi",57.5,"deaths",0,0,8.55,23.3125,80.1
"DRC","with_conflict_hi",57.5,"hcw_deaths",2.975,15.75,32.75,45.2,122.05
"DRC","with_conflict_hi",57.5,"hcw_deaths_incidence",0,0,0,0.3,2
"DRC","with_conflict_hi",57.5,"infections",0,0,10.85,34.875,109.025
"DRC","with_conflict_hi",58.5,"deaths",0,0,7.25,21.2,63.2250000000001
"DRC","with_conflict_hi",58.5,"hcw_deaths",2.975,15.75,33,45.65,122.05
"DRC","with_conflict_hi",58.5,"hcw_deaths_incidence",0,0,0,0.3,2
"DRC","with_conflict_hi",58.5,"infections",0,0,9.05,31.425,122
"DRC","with_conflict_hi",59.5,"deaths",0,0,6.05,20.4,63.175
"DRC","with_conflict_hi",59.5,"hcw_deaths",2.975,15.75,33,46.2,122.05
"DRC","with_conflict_hi",59.5,"hcw_deaths_incidence",0,0,0,0.34375,1.22291666666667
"DRC","with_conflict_hi",59.5,"infections",0,0,8.15,27.025,100
"DRC","with_conflict_hi",60.5,"deaths",0,0,5.5,18.5833333333333,63.2250000000001
"DRC","with_conflict_hi",60.5,"hcw_deaths",2.975,15.75,33,46.925,122.05
"DRC","with_conflict_hi",60.5,"hcw_deaths_incidence",0,0,0,0.3,1.40071428571429
"DRC","with_conflict_hi",60.5,"infections",0,0,7.85,24.7,88.2250000000001
"DRC","with_conflict_hi",61.5,"deaths",0,0,5.4,15.6666666666667,65.1
"DRC","with_conflict_hi",61.5,"hcw_deaths",2.975,16,33.65,47.025,122.05
"DRC","with_conflict_hi",61.5,"hcw_deaths_incidence",0,0,0,0.2,2
"DRC","with_conflict_hi",61.5,"infections",0,0,6.65,21.525,105.175
"DRC","with_conflict_hi",62.5,"deaths",0,0,4.15,14.275,55.05
"DRC","with_conflict_hi",62.5,"hcw_deaths",2.975,16,33.65,47.05,122.05
"DRC","with_conflict_hi",62.5,"hcw_deaths_incidence",0,0,0,0.102777777777778,1
"DRC","with_conflict_hi",62.5,"infections",0,0,5.45,21,80.9750000000002
"DRC","with_conflict_hi",63.5,"deaths",0,0,3.5,11.75,58
"DRC","with_conflict_hi",63.5,"hcw_deaths",2.975,16,33.65,47.55,122.05
"DRC","with_conflict_hi",63.5,"hcw_deaths_incidence",0,0,0,0.166666666666667,2
"DRC","with_conflict_hi",63.5,"infections",0,0,5.25,18.6642857142857,85.4500000000001
"DRC","with_conflict_hi",64.5,"deaths",0,0,3.05,12.475,50.3750000000001
"DRC","with_conflict_hi",64.5,"hcw_deaths",2.975,16,33.75,47.7,122.05
"DRC","with_conflict_hi",64.5,"hcw_deaths_incidence",0,0,0,0.166666666666667,1.0125
"DRC","with_conflict_hi",64.5,"infections",0,0,3.2,17.3,75.3000000000001
"DRC","with_conflict_hi",65.5,"deaths",0,0,2.95,10.8,43.05
"DRC","with_conflict_hi",65.5,"hcw_deaths",2.975,16,33.75,47.775,122.05
"DRC","with_conflict_hi",65.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_hi",65.5,"infections",0,0,3.15,15.275,64.5950000000001
"DRC","with_conflict_hi",66.5,"deaths",0,0,2.45,10.525,44.2750000000001
"DRC","with_conflict_hi",66.5,"hcw_deaths",2.975,16,33.75,47.85,122.05
"DRC","with_conflict_hi",66.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_hi",66.5,"infections",0,0,2.44285714285714,13.825,70.075
"DRC","with_conflict_hi",67.5,"deaths",0,0,1.75,8.35,39
"DRC","with_conflict_hi",67.5,"hcw_deaths",2.975,16,34.3,48.025,122.05
"DRC","with_conflict_hi",67.5,"hcw_deaths_incidence",0,0,0,0.1,1.12250000000001
"DRC","with_conflict_hi",67.5,"infections",0,0,1.50714285714286,12.825,60
"DRC","with_conflict_hi",68.5,"deaths",0,0,1.5,8.025,34.15
"DRC","with_conflict_hi",68.5,"hcw_deaths",2.975,16,34.3,48.025,122.05
"DRC","with_conflict_hi",68.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_hi",68.5,"infections",0,0,1.75,10.275,50.4500000000001
"DRC","with_conflict_hi",69.5,"deaths",0,0,1,7.325,33.075
"DRC","with_conflict_hi",69.5,"hcw_deaths",2.975,16,34.3,48.05,122.05
"DRC","with_conflict_hi",69.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_hi",69.5,"infections",0,0,1,9,46.2
"DRC","with_conflict_hi",70.5,"deaths",0,0,0.8,5.325,29.075
"DRC","with_conflict_hi",70.5,"hcw_deaths",2.975,16,34.55,48.1,122.05
"DRC","with_conflict_hi",70.5,"hcw_deaths_incidence",0,0,0,0.1,0.902500000000001
"DRC","with_conflict_hi",70.5,"infections",0,0,0.55,8.025,37.175
"DRC","with_conflict_hi",71.5,"deaths",0,0,0.55,5.70357142857143,32.025
"DRC","with_conflict_hi",71.5,"hcw_deaths",2.975,16,34.6,48.4,122.05
"DRC","with_conflict_hi",71.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","with_conflict_hi",71.5,"infections",0,0,0.242857142857143,6.425,31.78125
"DRC","with_conflict_hi",72.5,"deaths",0,0,0.4,4.65,22.125
"DRC","with_conflict_hi",72.5,"hcw_deaths",2.975,16,34.65,48.425,122.05
"DRC","with_conflict_hi",72.5,"hcw_deaths_incidence",0,0,0,0,0.5
"DRC","with_conflict_hi",72.5,"infections",0,0,0,6.85,33.125
"DRC","with_conflict_hi",73.5,"deaths",0,0,0.3,3.925,20.075
"DRC","with_conflict_hi",73.5,"hcw_deaths",2.975,16,34.7,48.425,122.05
"DRC","with_conflict_hi",73.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","with_conflict_hi",73.5,"infections",0,0,0.05,6.8,28.0343750000001
"DRC","with_conflict_hi",74.5,"deaths",0,0,0,3.55,16.6571428571429
"DRC","with_conflict_hi",74.5,"hcw_deaths",2.975,16,34.8,48.6,122.05
"DRC","with_conflict_hi",74.5,"hcw_deaths_incidence",0,0,0,0,0.512500000000003
"DRC","with_conflict_hi",74.5,"infections",0,0,0,6,31.025
"DRC","with_conflict_hi",75.5,"deaths",0,0,0,3.875,20.15
"DRC","with_conflict_hi",75.5,"hcw_deaths",2.975,16,35,48.65,122.05
"DRC","with_conflict_hi",75.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","with_conflict_hi",75.5,"infections",0,0,0,5.975,21.6062500000001
"DRC","with_conflict_hi",76.5,"deaths",0,0,0,3.8,16.025
"DRC","with_conflict_hi",76.5,"hcw_deaths",2.975,16,35,48.775,122.05
"DRC","with_conflict_hi",76.5,"hcw_deaths_incidence",0,0,0,0,0.337500000000001
"DRC","with_conflict_hi",76.5,"infections",0,0,0,5.3,17.809375
"DRC","with_conflict_hi",77.5,"deaths",0,0,0,3.3125,14.125
"DRC","with_conflict_hi",77.5,"hcw_deaths",2.975,16,35,48.775,122.05
"DRC","with_conflict_hi",77.5,"hcw_deaths_incidence",0,0,0,0,0.202500000000001
"DRC","with_conflict_hi",77.5,"infections",0,0,0,4.8,19.015625
"DRC","with_conflict_hi",78.5,"deaths",0,0,0,3.05,10.2250000000001
"DRC","with_conflict_hi",78.5,"hcw_deaths",2.975,16,35,48.925,122.05
"DRC","with_conflict_hi",78.5,"hcw_deaths_incidence",0,0,0,0,0.252083333333334
"DRC","with_conflict_hi",78.5,"infections",0,0,0,4.28928571428571,20.025
"DRC","with_conflict_hi",79.5,"deaths",0,0,0,2.5,9.54062500000004
"DRC","with_conflict_hi",79.5,"hcw_deaths",2.975,16,35,49.025,122.05
"DRC","with_conflict_hi",79.5,"hcw_deaths_incidence",0,0,0,0,0.20125
"DRC","with_conflict_hi",79.5,"infections",0,0,0,3.8,14.5250000000001
"DRC","with_conflict_lo",0.5,"deaths",0,0,0,0.1,0.317500000000004
"DRC","with_conflict_lo",0.5,"hcw_deaths",0,0,0,0,0
"DRC","with_conflict_lo",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","with_conflict_lo",0.5,"infections",28,31.9,33.5,36,43.025
"DRC","with_conflict_lo",1.5,"deaths",2,4,4.7,5.8,8.02500000000001
"DRC","with_conflict_lo",1.5,"hcw_deaths",0,0,0,0,0
"DRC","with_conflict_lo",1.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","with_conflict_lo",1.5,"infections",7.975,17,20.6,24.925,43.05
"DRC","with_conflict_lo",2.5,"deaths",8,10.8,12,13.16875,19
"DRC","with_conflict_lo",2.5,"hcw_deaths",0,0,0,0,0.2
"DRC","with_conflict_lo",2.5,"hcw_deaths_incidence",0,0,0,0,0.2
"DRC","with_conflict_lo",2.5,"infections",12,22.475,27.6333333333333,32.375,58.05
"DRC","with_conflict_lo",3.5,"deaths",5,10.8,13,15,22
"DRC","with_conflict_lo",3.5,"hcw_deaths",0,0,0,0.1,1
"DRC","with_conflict_lo",3.5,"hcw_deaths_incidence",0,0,0,0,0.335
"DRC","with_conflict_lo",3.5,"infections",10,25.725,32.5,37.925,77.05
"DRC","with_conflict_lo",4.5,"deaths",5.975,12.525,15.7,18.625,32.025
"DRC","with_conflict_lo",4.5,"hcw_deaths",0,0,0.1625,0.4,2
"DRC","with_conflict_lo",4.5,"hcw_deaths_incidence",0,0,0.1,0.3,1
"DRC","with_conflict_lo",4.5,"infections",11.925,30.925,37.75,46.025,89.2
"DRC","with_conflict_lo",5.5,"deaths",6,14.175,19.2428571428571,22.35,41.025
"DRC","with_conflict_lo",5.5,"hcw_deaths",0,0,0.6,1,3
"DRC","with_conflict_lo",5.5,"hcw_deaths_incidence",0,0,0.2,0.635416666666667,2
"DRC","with_conflict_lo",5.5,"infections",6,33.975,43.95,55,120.125
"DRC","with_conflict_lo",6.5,"deaths",6.975,17.9,22,27,52
"DRC","with_conflict_lo",6.5,"hcw_deaths",0,0.8,1,1.8,4.05000000000001
"DRC","with_conflict_lo",6.5,"hcw_deaths_incidence",0,0,0.5,1,3
"DRC","with_conflict_lo",6.5,"infections",11.925,37.3,50.75,61.4,130.25
"DRC","with_conflict_lo",7.5,"deaths",6.975,20.15,24.85,31.4,64.025
"DRC","with_conflict_lo",7.5,"hcw_deaths",0,1,1.89444444444444,2.925,6.02500000000001
"DRC","with_conflict_lo",7.5,"hcw_deaths_incidence",0,0,0.633333333333333,1,3
"DRC","with_conflict_lo",7.5,"infections",11.975,45.75,59,71.975,156.575
"DRC","with_conflict_lo",8.5,"deaths",6,23.95,30.05,36.85,81.025
"DRC","with_conflict_lo",8.5,"hcw_deaths",0,2,2.9,4,8.02500000000001
"DRC","with_conflict_lo",8.5,"hcw_deaths_incidence",0,0.4,0.9,1.2,3.02500000000001
"DRC","with_conflict_lo",8.5,"infections",11,56,67.75,89,201.075
