"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","coverage_name","eff_name","arm_label","coverage_label","scenario_label"
"WestAfrica",134,"full__obv_80",117.6,462936.001096016,4868,6044,2294756.08997499,80.5426869622766,79.8263526516641,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",134,"full__obv_90",36.3,138168.345863338,3449,3812,1378566.65434548,90.4774396642183,89.9773909786801,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",134,"ramp_high__obv_50",250.6,811309.287303079,1574,4080,1294065.73026666,38.578431372549,37.3054035565953,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",134,"ramp_high__obv_60",296.4,1433772.94061444,2569,5533,2665176.86682075,46.4305078619194,46.2034599480534,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",134,"ramp_high__obv_70",266.6,713594.147563973,2921,5587,1455767.57403194,52.2820834079112,50.9815879750927,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",134,"ramp_high__obv_80",130.6,474394.412169579,2031,3337,1156128.71284922,60.8630506442913,58.9669898431588,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",134,"ramp_high__obv_90",166.6,643223.429807754,3658,5324,1972596.49104902,68.7077385424493,67.3920422789716,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",134,"ramp_low__obv_50",363.3,1392455.36421042,500,4133,1562482.36838641,12.0977498185338,10.8818510606026,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",134,"ramp_low__obv_60",345.2,1117858.43975642,569,4021,1299378.35260931,14.1507087789107,13.969750418604,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",134,"ramp_low__obv_70",528.4,2212528.36911238,1099,6383,2668620.79081947,17.2176092746358,17.0909416308279,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",134,"ramp_low__obv_80",497.8,1509905.30814009,1140,6118,1842777.67059521,18.6335403726708,18.0636203578267,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",134,"ramp_low__obv_90",382.6,1383442.62440294,1110,4936,1767108.2142933,22.4878444084279,21.7114937719757,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",135,"full__obv_50",347.5,1030404.1138663,3394,6869,2061561.53933449,49.4103945261319,50.0182704126829,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",135,"full__obv_60",210.1,763135.534031706,3068,5169,1897346.02657194,59.3538402011995,59.7787897756049,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",135,"full__obv_70",198.4,670504.635049688,4695,6679,2218793.55986248,70.2949543344812,69.7806660710135,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",135,"full__obv_80",106.8,342635.543247879,4605,5673,1767737.35714976,81.1739820200952,80.6172822075598,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",135,"full__obv_90",80.5,294653.051557677,6665,7470,2778363.0453354,89.2235609103079,89.3947246364232,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",135,"ramp_high__obv_50",308.3,1061658.645651,1784,4867,1652660.67900842,36.6550236285186,35.7606398496769,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",135,"ramp_high__obv_60",351.5,1256212.21251734,2754,6269,2233135.52997968,43.9304514276599,43.7467096979655,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",135,"ramp_high__obv_70",182.9,635716.375925165,1944,3773,1280323.66873724,51.5239862178638,50.3472136423003,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",135,"ramp_high__obv_80",264.7,906422.137919539,3612,6259,2166180.56831048,57.7088991851734,58.1557442080415,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",135,"ramp_high__obv_90",243.4,976438.45538526,4919,7353,2907249.69924658,66.8978648170815,66.4136707748803,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",135,"ramp_low__obv_50",717.1,2244974.72454576,986,8157,2529817.47034022,12.0877773691308,11.2594188764202,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",135,"ramp_low__obv_60",486.8,1915310.78886863,799,5667,2205456.58256712,14.0991706370214,13.1558152625595,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",135,"ramp_low__obv_70",625.3,2029336.09890799,1204,7457,2388374.53844361,16.1459031782218,15.0327527678964,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",135,"ramp_low__obv_80",508.4,1498582.19665909,1087,6171,1803504.07573228,17.6146491654513,16.9071910164315,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",135,"ramp_low__obv_90",500.8,1806536.76816593,1347,6355,2234677.37349391,21.1959087332809,19.1589448394774,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",136,"full__obv_50",204.2,832710.698068336,2137,4179,1693707.96796373,51.1366355587461,50.8350486731507,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",136,"full__obv_60",181.6,618432.37726139,2753,4569,1556402.11386516,60.2538848763406,60.2652571753724,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",136,"full__obv_70",113.8,479795.679965072,2812,3950,1660400.46693238,71.1898734177215,71.1036168972234,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",136,"full__obv_80",61,269542.83961064,2513,3123,1332758.05744193,80.4674991994877,79.7755610550953,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",136,"full__obv_90",28,134206.934971945,2465,2745,1332389.30868293,89.7996357012751,89.9273482534464,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",136,"ramp_high__obv_50",160.1,594495.003104616,925,2526,925295.04030437,36.6191607284244,35.750763031318,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",136,"ramp_high__obv_60",245.7,854095.505183619,1911,4368,1493911.242022,43.75,42.8282296056889,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",136,"ramp_high__obv_70",158.4,720702.377716546,1797,3381,1489046.15778565,53.1499556344277,51.5997288634559,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",136,"ramp_high__obv_80",148.5,581795.831928047,2284,3769,1432319.21517449,60.5996285486867,59.3808540886486,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",136,"ramp_high__obv_90",121.9,561233.224049359,2567,3786,1633453.70333093,67.8024300052826,65.641314295906,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",136,"ramp_low__obv_50",265.3,1128000.75261577,366,3019,1267245.27217843,12.1232196091421,10.9879691500683,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",136,"ramp_low__obv_60",287.9,1107662.17664064,439,3318,1265037.6074194,13.2308619650392,12.440375673874,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",136,"ramp_low__obv_70",317.1,1192852.23765895,590,3761,1389478.83644793,15.6873172028716,14.1511042580275,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",136,"ramp_low__obv_80",277.9,1032818.10062381,567,3346,1225698.39231703,16.9456066945607,15.7363583816572,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",136,"ramp_low__obv_90",298.5,1381466.19973213,762,3747,1710496.91043526,20.3362690152122,19.2359722309819,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",137,"full__obv_50",149.2,549896.047934393,1454,2946,1093744.54294689,49.3550577053632,49.7235390585079,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",137,"full__obv_60",227.8,874657.960408248,3381,5659,2148700.72291851,59.745538080933,59.2936349358029,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",137,"full__obv_70",125.1,327946.935847786,2982,4233,1125323.18473433,70.446491849752,70.8575331694414,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",137,"full__obv_80",128.3,510600.396346332,5109,6392,2596213.70652767,79.9280350438048,80.3328826489696,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",137,"full__obv_90",36.2,152504.574060495,3288,3650,1551352.74666056,90.0821917808219,90.1695746251923,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",137,"ramp_high__obv_50",302.6,1029633.81154594,1903,4929,1637167.18962123,38.6082369649016,37.1088171035147,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",137,"ramp_high__obv_60",278.4,864320.583408549,2300,5084,1542873.90114403,45.2399685287175,43.979829928573,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",137,"ramp_high__obv_70",237.7,838739.948068563,2657,5034,1722350.4384697,52.7810885975368,51.3025961886258,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",137,"ramp_high__obv_80",220.7,693311.930094892,3469,5676,1660396.85181561,61.1169837914024,58.2442035265984,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",137,"ramp_high__obv_90",124.4,447795.442829062,2567,3811,1328042.31973428,67.357648911047,66.2815381577102,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",137,"ramp_low__obv_50",472.8,1483437.57789324,639,5367,1673309.17927681,11.9060927892677,11.3470722407461,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",137,"ramp_low__obv_60",376.2,1170721.80394121,630,4392,1365857.13027817,14.344262295082,14.2866572214051,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",137,"ramp_low__obv_70",467.1,2090421.5937383,1026,5697,2531258.22326854,18.0094786729858,17.4157115018081,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",137,"ramp_low__obv_80",343.4,1912997.51890624,964,4398,2382794.23085721,21.919054115507,19.7162098962259,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",137,"ramp_low__obv_90",484.5,1516452.86076691,1367,6212,1914793.77288101,22.005795235029,20.8033323356155,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",138,"full__obv_50",311.4,1227861.52584182,3122,6236,2479407.19760654,50.0641436818473,50.4776171083507,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",138,"full__obv_60",302.7,1287828.03337003,4683,7710,3292590.00526426,60.7392996108949,60.8870818622718,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",138,"full__obv_70",213.8,801599.261287771,5016,7154,2666663.40893321,70.1146211909421,69.9399909788972,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",138,"full__obv_80",105.8,439636.010692931,4196,5254,2228193.50168283,79.8629615531024,80.2693971434304,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",138,"full__obv_90",55.8,186165.990959826,4608,5166,1791883.1016481,89.198606271777,89.6105950891217,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",138,"ramp_high__obv_50",422.3,1537909.09466483,2459,6682,2397945.7434143,36.8003591739,35.865559140004,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",138,"ramp_high__obv_60",338.6,1350745.99344145,2819,6205,2432203.60466373,45.4311039484287,44.4641069172249,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",138,"ramp_high__obv_70",278.5,1109704.0874724,3073,5858,2267993.86314043,52.458176852168,51.0711159537343,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",138,"ramp_high__obv_80",240,750751.357258732,3495,5895,1804142.12271298,59.2875318066158,58.3873494328824,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",138,"ramp_high__obv_90",198.2,810801.309727895,4180,6162,2440112.8645154,67.8351184680299,66.771975119728,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",138,"ramp_low__obv_50",481.8,2036106.33826867,708,5526,2298326.44608889,12.8121606948969,11.4091759361009,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",138,"ramp_low__obv_60",718.4,2209657.68297458,1196,8380,2549796.04913511,14.272076372315,13.3398263863458,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",138,"ramp_low__obv_70",689.6,2645296.26570781,1450,8346,3149132.7695632,17.3735921399473,15.9992144099174,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",138,"ramp_low__obv_80",439.4,1427277.82830092,1069,5463,1729895.62026211,19.5680029287937,17.4934133838282,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",138,"ramp_low__obv_90",423.8,1482907.18449658,1155,5393,1832938.59433363,21.4166512145374,19.0967341142327,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",139,"full__obv_50",295.8,993353.80427624,2977,5935,2013333.25497246,50.1600673967987,50.6612329666293,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",139,"full__obv_60",172,824030.516544807,2528,4248,2081253.75171581,59.5103578154426,60.4070135193527,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",139,"full__obv_70",140.7,518272.641713683,3196,4603,1733418.4850105,69.4329784922876,70.1011240969578,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",139,"full__obv_80",115.3,514582.550086085,4480,5633,2587482.99747369,79.5313332149831,80.1126210070365,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",139,"full__obv_90",54,180143.966362046,5113,5653,1941682.60270251,90.4475499734654,90.7222753033212,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",139,"ramp_high__obv_50",338.1,1234010.00715588,2063,5444,1952635.20151275,37.8949301983835,36.8028392502671,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",139,"ramp_high__obv_60",292.6,1111816.90671841,2468,5394,1996157.76268063,45.7545420837968,44.3021524899237,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",139,"ramp_high__obv_70",181.6,797014.528272665,2076,3892,1675102.53315,53.3401849948613,52.4199556445123,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",139,"ramp_high__obv_80",206.9,838641.795986991,3187,5256,2109641.67971588,60.6354642313546,60.2471924947966,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",139,"ramp_high__obv_90",140.2,638948.299875496,2894,4296,1814009.15621097,67.364990689013,64.77700800529,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",139,"ramp_low__obv_50",524.7,1956646.08882574,746,5993,2218774.80050899,12.4478558318038,11.8141197395574,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",139,"ramp_low__obv_60",551.6,2158753.41763532,1053,6569,2539605.2826212,16.0298371137159,14.9964983768185,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",139,"ramp_low__obv_70",416.9,1808243.27822714,1010,5179,2197618.99879379,19.5018343309519,17.7180721854138,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",139,"ramp_low__obv_80",439.5,1575624.74411475,1159,5554,1941385.68118584,20.8678429960389,18.8401995860852,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",139,"ramp_low__obv_90",312.3,777310.083433389,812,3935,940957.314773674,20.6353240152478,17.3915680096123,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",140,"full__obv_50",120.1,480564.189489811,1176,2377,957319.814944083,49.4741270509045,49.8010819385493,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",140,"full__obv_60",149.5,472410.26238073,2254,3749,1184092.55915723,60.1226993865031,60.1036034955776,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",140,"full__obv_70",86.1,369896.038859651,1944,2805,1233367.88694773,69.3048128342246,70.0092695152742,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",140,"full__obv_80",49.7,179403.036491976,1986,2483,919427.258962252,79.9838904550946,80.4875225589389,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",140,"full__obv_90",33.8,137319.138918618,3452,3790,1447713.7936588,91.0817941952507,90.5147592348642,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",140,"ramp_high__obv_50",213.1,725904.463213919,1322,3453,1134577.79987725,38.2855487981465,36.0198601371843,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",140,"ramp_high__obv_60",272,1104128.86032206,2191,4911,1934507.36690177,44.6141315414376,42.9245461034148,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",140,"ramp_high__obv_70",176.5,674256.338500024,1971,3736,1372799.62107426,52.7569593147752,50.8845771699443,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",140,"ramp_high__obv_80",160.8,664034.351883889,2214,3822,1527131.59000976,57.9277864992151,56.5175420227118,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",140,"ramp_high__obv_90",93.3,418323.15829821,1906,2839,1233990.49727517,67.136315604086,66.0999692281319,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",140,"ramp_low__obv_50",397.3,1416496.02238924,501,4474,1574697.94520996,11.1980330800179,10.0464932530045,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",140,"ramp_low__obv_60",385.3,1627748.96874973,647,4500,1880783.83003919,14.3777777777778,13.4536918729354,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",140,"ramp_low__obv_70",171.2,728417.287110749,310,2022,852140.312779728,15.3313550939664,14.5190907898006,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",140,"ramp_low__obv_80",366.9,1190153.21655566,823,4492,1422889.71686608,18.3214603739982,16.3566084954935,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",140,"ramp_low__obv_90",351.4,1213492.75165547,920,4434,1508120.57405641,20.7487595850248,19.5360919723067,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",141,"full__obv_50",159.6,637318.36023496,1597,3193,1269872.38396606,50.0156592546195,49.8124088465891,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
