"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"DRC","A",5,25000,32.9441294129788,25.6942886360126,44.0454481027082
"DRC","A",5,26000,33.157360024066,25.6942886360126,44.0454481027082
"DRC","A",5,27000,33.6104750726264,25.6942886360126,44.0454481027082
"DRC","A",5,28000,33.8770133364854,25.6942886360126,44.0454481027082
"DRC","A",5,29000,33.9836286420291,25.7475962887844,44.0454481027082
"DRC","A",5,30000,34.0902439475727,25.7475962887844,44.0454481027082
"DRC","A",5,31000,34.0902439475727,25.7875770283632,44.0454481027082
"DRC","A",5,32000,34.0902439475727,25.7875770283632,44.0454481027082
"DRC","A",5,33000,34.1702054267304,25.7875770283632,44.0454481027082
"DRC","A",5,34000,34.276820732274,25.7875770283632,44.0454481027082
"DRC","A",5,35000,34.3834360378176,25.8009039415562,44.0454481027082
"DRC","A",5,36000,34.4367436905894,25.8009039415562,44.0454481027082
"DRC","A",5,37000,34.5167051697472,25.8009039415562,44.0454481027082
"DRC","A",5,38000,34.5167051697472,25.8009039415562,44.1387364950589
"DRC","A",5,39000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,40000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,41000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,42000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,43000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,44000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,45000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,46000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,47000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,48000,34.5167051697472,25.8009039415562,44.1520634082519
"DRC","A",5,49000,34.5167051697472,25.8009039415562,44.391947845725
"DRC","A",5,50000,34.5167051697472,25.8009039415562,44.391947845725
"DRC","A",5,51000,34.5167051697472,25.8009039415562,44.391947845725
"DRC","A",5,52000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,53000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,54000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,55000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,56000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,57000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,58000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,59000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,60000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,61000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,62000,34.5167051697472,25.8009039415562,44.5518708040404
"DRC","A",5,63000,34.5167051697472,25.8808654207139,44.5518708040404
"DRC","A",5,64000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,65000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,66000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,67000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,68000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,69000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,70000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,71000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,72000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,73000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,74000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,75000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,76000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,77000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,78000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,79000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,80000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,81000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,82000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,83000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,84000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,85000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,86000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,87000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","A",5,88000,34.5167051697472,25.9208461602927,44.5518708040404
