"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"DRC","A",0,19600,28.8198178276238,10.704503764546,88.3121560575043
"DRC","A",0,19620,28.8198178276238,10.704503764546,88.3121560575043
"DRC","A",0,19640,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19660,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19680,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19700,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19720,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19740,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19760,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19780,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19800,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19820,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19840,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19860,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19880,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19900,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19920,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19940,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19960,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,19980,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20000,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20020,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20040,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20060,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20080,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20100,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20120,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20140,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20160,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20180,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20200,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20220,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20240,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20260,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20280,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20300,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20320,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20340,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20360,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20380,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20400,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20420,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20440,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20460,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20480,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20500,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20520,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20540,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20560,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20580,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20600,28.8198178276238,10.704503764546,88.929723582382
"DRC","A",0,20620,28.8198178276238,10.704503764546,89.1355794240079
"DRC","A",0,20640,28.8198178276238,10.704503764546,89.1355794240079
"DRC","A",0,20660,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20680,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20700,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20720,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20740,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20760,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20780,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20800,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20820,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20840,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20860,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20880,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20900,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20920,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20940,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20960,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,20980,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21000,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21020,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21040,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21060,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21080,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21100,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21120,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21140,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21160,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21180,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21200,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21220,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21240,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21260,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21280,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21300,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21320,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21340,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21360,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21380,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21400,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21420,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21440,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21460,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21480,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21500,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21520,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21540,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21560,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21580,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21600,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21620,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21640,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21660,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21680,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21700,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21720,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21740,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21760,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21780,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21800,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21820,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21840,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21860,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21880,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21900,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21920,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21940,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21960,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,21980,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22000,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22020,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22040,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22060,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22080,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22100,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22120,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22140,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22160,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22180,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22200,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22220,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22240,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22260,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22280,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22300,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22320,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22340,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22360,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22380,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22400,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22420,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22440,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22460,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22480,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22500,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22520,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22540,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22560,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22580,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22600,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22620,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22640,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22660,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22680,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22700,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22720,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22740,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22760,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22780,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22800,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22820,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22840,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22860,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22880,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22900,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22920,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22940,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22960,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,22980,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,23000,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,23020,28.8198178276238,10.704503764546,89.7531469488855
"DRC","A",0,23040,28.8198178276238,10.704503764546,89.9590027905114
"DRC","A",0,23060,28.8198178276238,10.704503764546,89.9590027905114
"DRC","A",0,23080,28.8198178276238,10.704503764546,89.9590027905114
"DRC","A",0,23100,28.8198178276238,10.704503764546,89.9590027905114
"DRC","A",0,23120,28.8198178276238,10.704503764546,89.9590027905114
"DRC","A",0,23140,28.8198178276238,10.704503764546,89.9590027905114
"DRC","A",0,23160,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23180,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23200,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23220,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23240,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23260,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23280,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23300,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23320,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23340,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23360,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23380,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23400,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23420,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23440,28.8198178276238,10.704503764546,90.5765703153891
"DRC","A",0,23460,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23480,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23500,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23520,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23540,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23560,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23580,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23600,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23620,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23640,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23660,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23680,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23700,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23720,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23740,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23760,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23780,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23800,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23820,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23840,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23860,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23880,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23900,28.8198178276238,10.704503764546,90.782426157015
"DRC","A",0,23920,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,23940,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,23960,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,23980,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24000,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24020,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24040,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24060,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24080,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24100,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24120,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24140,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24160,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24180,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24200,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24220,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24240,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24260,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24280,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24300,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24320,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24340,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24360,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24380,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24400,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24420,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24440,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24460,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24480,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24500,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24520,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24540,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24560,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24580,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24600,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24620,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24640,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24660,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24680,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24700,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24720,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24740,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24760,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24780,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24800,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24820,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24840,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24860,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24880,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24900,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24920,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24940,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24960,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,24980,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25000,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25020,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25040,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25060,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25080,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25100,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25120,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25140,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25160,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25180,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25200,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25220,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25240,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25260,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25280,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25300,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25320,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25340,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25360,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25380,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25400,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25420,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25440,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25460,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25480,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25500,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25520,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25540,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25560,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25580,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25600,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25620,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25640,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25660,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25680,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25700,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25720,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25740,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25760,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25780,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25800,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25820,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25840,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25860,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25880,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25900,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25920,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25940,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25960,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,25980,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26000,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26020,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26040,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26060,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26080,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26100,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26120,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26140,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26160,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26180,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26200,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26220,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26240,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26260,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26280,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26300,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26320,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26340,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26360,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26380,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26400,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26420,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26440,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26460,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26480,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26500,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26520,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26540,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26560,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26580,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26600,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26620,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26640,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26660,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26680,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26700,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26720,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26740,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26760,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26780,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26800,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26820,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26840,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26860,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26880,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26900,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26920,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26940,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26960,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,26980,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27000,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27020,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27040,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27060,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27080,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27100,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27120,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27140,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27160,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27180,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27200,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27220,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27240,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27260,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27280,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27300,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27320,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27340,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27360,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27380,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27400,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27420,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27440,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27460,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27480,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27500,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27520,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27540,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27560,28.8198178276238,10.704503764546,91.3999936818926
"DRC","A",0,27580,28.8198178276238,10.704503764546,91.3999936818926
